#Time(ms)	 Roll 	 Pitch 	 Yaw 	 gX 	 Gy 	 gZ 
19500	 8.46	 4.94	 -68.33	 61.00	 -394.00	 -209.00
19600	 7.71	 -0.14	 -64.55	 92.00	 -577.00	 -195.00
19700	 7.57	 -0.41	 -64.44	 197.00	 141.00	 -311.00
19800	 7.57	 -0.41	 -64.44	 197.00	 141.00	 -311.00
19900	 3.76	 -2.85	 -60.04	 147.00	 23.00	 -393.00
20000	 3.60	 -2.82	 -59.80	 94.00	 65.00	 -384.00
20100	 3.60	 -2.82	 -59.80	 94.00	 65.00	 -384.00
20200	 1.99	 -2.01	 -53.37	 -86.00	 -34.00	 -263.00
20300	 2.04	 -1.99	 -53.16	 90.00	 13.00	 -314.00
20400	 2.04	 -1.99	 -53.16	 90.00	 13.00	 -314.00
20500	 2.53	 -1.80	 -47.91	 -156.00	 -125.00	 -430.00
20600	 2.57	 -1.83	 -47.70	 89.00	 -46.00	 -696.00
20700	 2.57	 -1.83	 -47.70	 89.00	 -46.00	 -696.00
20800	 2.59	 -2.22	 -37.49	 -5.00	 78.00	 -891.00
20900	 2.60	 -2.22	 -37.00	 0.00	 99.00	 -926.00
21000	 2.60	 -2.22	 -37.00	 0.00	 99.00	 -926.00
21100	 1.67	 -1.07	 -21.30	 62.00	 430.00	 -656.00
21200	 1.61	 -1.01	 -20.79	 -9.00	 1138.00	 -477.00
21300	 1.61	 -1.01	 -20.79	 -9.00	 1138.00	 -477.00
21400	 -0.51	 9.80	 -10.91	 366.00	 -1000.00	 -394.00
21500	 -0.72	 9.97	 -10.63	 -53.00	 -894.00	 -252.00
21600	 -0.72	 9.97	 -10.63	 -53.00	 -894.00	 -252.00
21700	 -3.27	 -2.16	 -4.25	 115.00	 171.00	 -221.00
21800	 -3.31	 -2.21	 -4.12	 -342.00	 289.00	 -192.00
21900	 -3.31	 -2.21	 -4.12	 -342.00	 289.00	 -192.00
22000	 -0.46	 2.93	 -0.43	 -659.00	 469.00	 -407.00
22100	 -0.08	 3.22	 -0.26	 -991.00	 522.00	 -484.00
22200	 -0.08	 3.22	 -0.26	 -991.00	 522.00	 -484.00
22300	 9.80	 13.91	 8.62	 1201.00	 -1915.00	 -5845.00
22400	 8.91	 12.53	 11.71	 1836.00	 4248.00	 -2833.00
22500	 8.91	 12.53	 11.71	 1836.00	 4248.00	 -2833.00
22600	 4.06	 41.91	 101.19	 2165.00	 6772.00	 -3658.00
22700	 4.98	 45.92	 102.95	 1887.00	 4397.00	 -2855.00
22800	 4.98	 45.92	 102.95	 1887.00	 4397.00	 -2855.00
22900	 61.66	 22.49	 53.55	 -1964.00	 3025.00	 548.00
23000	 64.90	 19.12	 43.01	 -3569.00	 1801.00	 684.00
23100	 64.90	 19.12	 43.01	 -3569.00	 1801.00	 684.00
23200	 63.26	 0.50	 14.54	 -226.00	 158.00	 45.00
23300	 62.80	 0.47	 14.37	 50.00	 -30.00	 -24.00
23400	 62.80	 0.47	 14.37	 50.00	 -30.00	 -24.00
23500	 58.88	 0.78	 13.51	 -29.00	 -16.00	 7.00
23600	 58.99	 0.81	 13.45	 -46.00	 -33.00	 -12.00
23700	 58.99	 0.81	 13.45	 -46.00	 -33.00	 -12.00
23800	 59.31	 1.33	 13.16	 -1.00	 -24.00	 -14.00
23900	 59.31	 1.35	 13.15	 -24.00	 -16.00	 -5.00
24000	 59.31	 1.35	 13.15	 -24.00	 -16.00	 -5.00
24100	 59.12	 1.78	 13.10	 -5.00	 -22.00	 -9.00
24200	 59.12	 1.79	 13.09	 -13.00	 -19.00	 -8.00
24300	 59.12	 1.79	 13.09	 -13.00	 -19.00	 -8.00
24400	 59.00	 2.13	 13.09	 10.00	 -14.00	 -18.00
24500	 58.99	 2.14	 13.09	 -9.00	 -7.00	 -6.00
24600	 58.99	 2.14	 13.09	 -9.00	 -7.00	 -6.00
24700	 58.90	 2.37	 13.18	 -17.00	 -21.00	 -8.00
24800	 58.89	 2.37	 13.19	 -9.00	 -17.00	 -9.00
24900	 58.89	 2.37	 13.19	 -9.00	 -17.00	 -9.00
25000	 58.82	 2.56	 13.29	 24.00	 -15.00	 -9.00
25100	 58.82	 2.57	 13.30	 44.00	 7.00	 37.00
25200	 58.82	 2.57	 13.30	 44.00	 7.00	 37.00
25300	 61.72	 3.27	 11.30	 2841.00	 58.00	 1242.00
25400	 62.43	 3.47	 10.69	 1187.00	 173.00	 -648.00
25500	 62.43	 3.47	 10.69	 1187.00	 173.00	 -648.00
25600	 85.18	 3.99	 -5.05	 1844.00	 1385.00	 -378.00
25700	 84.65	 3.66	 -5.12	 767.00	 190.00	 -303.00
25800	 84.65	 3.66	 -5.12	 767.00	 190.00	 -303.00
25900	 63.28	 2.61	 -3.62	 1298.00	 384.00	 -241.00
26000	 62.54	 2.62	 -3.41	 1217.00	 -117.00	 86.00
26100	 62.54	 2.62	 -3.41	 1217.00	 -117.00	 86.00
26200	 40.65	 3.76	 -2.24	 1163.00	 339.00	 -127.00
26300	 39.99	 3.75	 -2.29	 1140.00	 117.00	 -417.00
26400	 39.99	 3.75	 -2.29	 1140.00	 117.00	 -417.00
26500	 18.54	 4.62	 3.27	 799.00	 -54.00	 -167.00
26600	 17.83	 4.70	 3.54	 577.00	 -7.00	 -37.00
26700	 17.83	 4.70	 3.54	 577.00	 -7.00	 -37.00
26800	 6.59	 3.30	 6.71	 228.00	 72.00	 -94.00
26900	 6.31	 3.36	 6.70	 -10.00	 -78.00	 10.00
27000	 6.31	 3.36	 6.70	 -10.00	 -78.00	 10.00
27100	 3.51	 2.44	 6.84	 -74.00	 -244.00	 -43.00
27200	 3.39	 2.47	 6.80	 -14.00	 -123.00	 0.00
27300	 3.39	 2.47	 6.80	 -14.00	 -123.00	 0.00
27400	 2.59	 1.88	 7.11	 -24.00	 -19.00	 -4.00
27500	 2.58	 1.89	 7.11	 -20.00	 -10.00	 -4.00
27600	 2.58	 1.89	 7.11	 -20.00	 -10.00	 -4.00
27700	 2.29	 2.07	 7.24	 -14.00	 -23.00	 -9.00
27800	 2.28	 2.07	 7.24	 6.00	 5.00	 5.00
27900	 2.28	 2.07	 7.24	 6.00	 5.00	 5.00
28000	 2.05	 2.21	 7.36	 -9.00	 -19.00	 -9.00
28100	 2.02	 2.19	 7.37	 12.00	 -68.00	 -14.00
28200	 2.02	 2.19	 7.37	 12.00	 -68.00	 -14.00
28300	 1.83	 2.18	 7.58	 0.00	 26.00	 2.00
28400	 1.81	 2.16	 7.58	 -17.00	 -22.00	 -7.00
28500	 1.81	 2.16	 7.58	 -17.00	 -22.00	 -7.00
28600	 1.69	 2.39	 7.67	 -16.00	 -17.00	 -16.00
28700	 1.68	 2.38	 7.68	 -15.00	 -19.00	 -7.00
28800	 1.68	 2.38	 7.68	 -15.00	 -19.00	 -7.00
28900	 1.62	 2.59	 7.78	 -26.00	 -20.00	 -24.00
29000	 1.62	 2.61	 7.79	 -4.00	 -2.00	 -5.00
29100	 1.62	 2.61	 7.79	 -4.00	 -2.00	 -5.00
29200	 1.60	 2.78	 7.97	 -6.00	 -45.00	 -6.00
29300	 1.61	 2.81	 7.97	 24.00	 -74.00	 -26.00
29400	 1.61	 2.81	 7.97	 24.00	 -74.00	 -26.00
29500	 1.29	 2.34	 8.20	 -15.00	 -9.00	 -5.00
29600	 1.30	 2.34	 8.20	 -10.00	 -23.00	 -9.00
29700	 1.30	 2.34	 8.20	 -10.00	 -23.00	 -9.00
29800	 1.24	 2.35	 8.32	 50.00	 -215.00	 -8.00
29900	 1.27	 2.43	 8.31	 -20.00	 35.00	 7.00
30000	 1.27	 2.43	 8.31	 -20.00	 35.00	 7.00
30100	 1.04	 1.79	 8.39	 -19.00	 -5.00	 -8.00
