#Time(ms)	 Value 	 Validity 	 avgValue 	 Diff 	 Outliers 	 invalidReason 
200	 17.78 	0 	5.33 	12.45 	0 	12.45 
300	 17.06 	0 	8.85 	8.21 	0 	8.21 
400	 16.53 	0 	11.16 	5.37 	0 	-2 
500	 17.15 	0 	12.95 	4.20 	0 	-2 
600	 17.06 	0 	14.19 	2.87 	0 	-2 
700	 16.53 	0 	14.89 	1.64 	0 	-2 
800	 17.42 	0 	15.65 	1.77 	0 	-2 
900	 17.06 	0 	16.07 	0.99 	0 	-2 
1000	 18.04 	0 	16.66 	1.38 	0 	-2 
1100	 17.15 	0 	16.81 	0.34 	0 	-2 
1200	 17.33 	0 	16.96 	0.37 	0 	-2 
1300	 -1.00 	0 	16.96 	17.96 	0 	-2 
1400	 17.33 	0 	17.07 	0.26 	0 	-2 
1500	 -1.00 	0 	17.07 	18.07 	0 	-2 
1600	 17.15 	0 	17.10 	0.05 	0 	-2 
1700	 17.86 	0 	17.33 	0.53 	0 	-2 
1800	 17.15 	0 	17.27 	0.12 	0 	-2 
1900	 17.06 	0 	17.21 	0.15 	0 	-2 
2000	 16.97 	0 	17.14 	0.17 	0 	-2 
2100	 16.44 	0 	16.93 	0.49 	0 	-2 
2200	 -1.00 	0 	16.93 	17.93 	0 	-2 
2300	 -1.00 	0 	16.93 	17.93 	0 	-2 
2400	 17.06 	0 	16.97 	0.09 	0 	-2 
2500	 16.62 	0 	16.86 	0.24 	0 	-2 
2600	 -1.00 	0 	16.86 	17.86 	0 	-2 
2700	 17.15 	0 	16.95 	0.20 	0 	-2 
2800	 17.15 	0 	17.01 	0.14 	0 	-2 
2900	 -1.00 	0 	17.01 	18.01 	0 	-2 
3000	 -1.00 	0 	17.01 	18.01 	0 	-2 
3100	 -1.00 	0 	17.01 	18.01 	0 	-2 
3200	 17.33 	0 	17.11 	0.22 	0 	-2 
3300	 17.86 	0 	17.33 	0.53 	0 	-2 
3400	 -1.00 	0 	17.33 	18.33 	0 	-2 
3500	 17.15 	0 	17.28 	0.13 	0 	-2 
3600	 16.53 	0 	17.05 	0.52 	0 	-2 
3700	 -1.00 	0 	17.05 	18.05 	0 	18.05 
3800	 17.15 	1 	17.08 	0.07 	0 	-3 
3900	 17.06 	0 	17.08 	0.02 	0 	-2 
4000	 17.33 	1 	17.15 	0.18 	0 	-3 
4100	 16.53 	1 	16.97 	0.44 	0 	-3 
4200	 16.89 	1 	16.94 	0.05 	0 	-3 
4300	 17.06 	0 	16.98 	0.08 	0 	-2 
4400	 17.86 	0 	17.24 	0.62 	0 	-2 
4500	 17.86 	0 	17.43 	0.43 	0 	-2 
4600	 17.24 	1 	17.37 	0.13 	0 	-3 
4700	 17.24 	0 	17.33 	0.09 	0 	-2 
4800	 18.40 	0 	17.65 	0.75 	0 	-2 
4900	 17.24 	0 	17.53 	0.29 	0 	-2 
5000	 17.24 	0 	17.44 	0.20 	0 	-2 
5100	 16.62 	0 	17.20 	0.58 	0 	-2 
5200	 16.53 	0 	17.00 	0.47 	0 	-2 
5300	 17.42 	0 	17.12 	0.30 	0 	-2 
5400	 -1.00 	0 	17.12 	18.12 	0 	-2 
5500	 17.33 	0 	17.19 	0.14 	0 	-2 
5600	 17.06 	0 	17.15 	0.09 	0 	-2 
5700	 16.53 	0 	16.96 	0.43 	0 	-2 
5800	 16.53 	0 	16.83 	0.30 	0 	-2 
5900	 -1.00 	0 	16.83 	17.83 	0 	-2 
6000	 17.15 	0 	16.93 	0.22 	0 	-2 
6100	 17.24 	0 	17.02 	0.22 	0 	-2 
6200	 17.95 	0 	17.30 	0.65 	0 	-2 
6300	 -1.00 	0 	17.30 	18.30 	0 	-2 
6400	 -1.00 	0 	17.30 	18.30 	0 	-2 
6500	 17.42 	0 	17.34 	0.08 	0 	-2 
6600	 17.33 	0 	17.33 	0.00 	0 	-2 
6700	 -1.00 	0 	17.33 	18.33 	0 	-2 
6800	 17.15 	0 	17.28 	0.13 	0 	-2 
6900	 16.53 	0 	17.05 	0.52 	0 	-2 
7000	 16.53 	0 	16.90 	0.37 	0 	-2 
7100	 17.06 	0 	16.95 	0.11 	0 	-2 
7200	 16.44 	0 	16.79 	0.35 	0 	-2 
7300	 16.44 	0 	16.69 	0.25 	0 	-2 
7400	 17.06 	0 	16.80 	0.26 	0 	-2 
7500	 16.53 	0 	16.72 	0.19 	0 	-2 
7600	 17.06 	0 	16.82 	0.24 	0 	-2 
7700	 17.15 	0 	16.92 	0.23 	0 	-2 
7800	 17.86 	0 	17.20 	0.66 	0 	-2 
7900	 17.33 	0 	17.24 	0.09 	0 	-1 
8000	 17.42 	0 	17.29 	0.13 	0 	-2 
8100	 17.42 	0 	17.33 	0.09 	0 	-2 
8200	 -1.00 	0 	17.33 	18.33 	0 	-2 
8300	 17.95 	0 	17.52 	0.43 	0 	-2 
8400	 17.15 	0 	17.41 	0.26 	0 	-2 
8500	 17.15 	0 	17.33 	0.18 	0 	-2 
8600	 -1.00 	0 	17.33 	18.33 	0 	-2 
8700	 17.78 	0 	17.47 	0.31 	0 	-2 
8800	 -1.00 	0 	17.47 	18.47 	0 	-2 
8900	 -1.00 	0 	17.47 	18.47 	0 	18.47 
9000	 -1.00 	0 	17.47 	18.47 	0 	18.47 
9100	 16.53 	0 	17.18 	0.65 	0 	-2 
9200	 17.15 	0 	17.17 	0.02 	0 	-2 
9300	 17.78 	0 	17.36 	0.42 	0 	-2 
9400	 -1.00 	0 	17.36 	18.36 	0 	-2 
9500	 -1.00 	0 	17.36 	18.36 	0 	-2 
9600	 17.42 	0 	17.38 	0.04 	0 	-2 
9700	 17.51 	0 	17.42 	0.09 	0 	-2 
9800	 17.69 	0 	17.50 	0.19 	0 	-2 
9900	 -1.00 	0 	17.50 	18.50 	0 	-2 
10000	 17.33 	0 	17.45 	0.12 	0 	-2 
10100	 17.42 	0 	17.44 	0.02 	0 	-2 
