#Time(ms)	 Value 	 Validity 	 avgValue 	 Diff 	 Outliers 	 invalidReason 
200	 0.00 	1 	0.00 	0.00 	1 	-3 
300	 0.00 	1 	0.00 	0.00 	2 	-3 
400	 0.00 	0 	0.00 	0.00 	3 	-2 
500	 0.00 	0 	0.00 	0.00 	4 	-2 
600	 0.00 	0 	0.00 	0.00 	5 	-2 
700	 136.40 	0 	40.92 	95.48 	5 	-2 
800	 137.02 	0 	69.75 	67.27 	0 	-2 
900	 137.11 	0 	89.96 	47.15 	0 	-2 
1000	 136.40 	0 	103.89 	32.51 	0 	-2 
1100	 136.57 	0 	113.69 	22.88 	0 	-2 
1200	 136.84 	0 	120.64 	16.20 	0 	-2 
1300	 136.48 	0 	125.39 	11.09 	0 	-2 
1400	 136.84 	0 	128.83 	8.01 	0 	-2 
1500	 137.29 	0 	131.36 	5.93 	0 	-2 
1600	 136.66 	0 	132.95 	3.71 	0 	-2 
1700	 136.75 	0 	134.09 	2.66 	0 	-2 
1800	 136.84 	0 	134.92 	1.92 	0 	-2 
1900	 136.40 	0 	135.36 	1.04 	0 	-2 
2000	 137.37 	0 	135.96 	1.41 	0 	-2 
2100	 138.00 	0 	136.57 	1.43 	0 	-2 
2200	 138.80 	0 	137.24 	1.56 	0 	-2 
2300	 138.62 	0 	137.66 	0.96 	0 	-2 
2400	 138.53 	0 	137.92 	0.61 	0 	-2 
2500	 138.44 	0 	138.07 	0.37 	0 	-2 
2600	 137.37 	0 	137.86 	0.49 	0 	-2 
2700	 136.75 	0 	137.53 	0.78 	0 	-2 
2800	 137.55 	0 	137.54 	0.01 	0 	-2 
2900	 136.75 	0 	137.30 	0.55 	0 	-2 
3000	 136.40 	0 	137.03 	0.63 	0 	-2 
3100	 136.22 	0 	136.79 	0.57 	0 	-2 
3200	 134.97 	0 	136.24 	1.27 	0 	-2 
3300	 136.13 	0 	136.21 	0.08 	0 	-2 
3400	 138.09 	0 	136.77 	1.32 	0 	-2 
3500	 137.20 	0 	136.90 	0.30 	0 	-2 
3600	 138.00 	0 	137.23 	0.77 	0 	-2 
3700	 137.55 	1 	137.33 	0.22 	0 	-3 
3800	 137.37 	1 	137.34 	0.03 	0 	-3 
3900	 137.46 	0 	137.38 	0.08 	0 	-2 
4000	 137.46 	1 	137.40 	0.06 	0 	-3 
4100	 137.73 	1 	137.50 	0.23 	0 	-3 
4200	 137.82 	1 	137.60 	0.22 	0 	-3 
4300	 136.04 	0 	137.13 	1.09 	0 	-2 
4400	 136.75 	0 	137.02 	0.27 	0 	-2 
4500	 136.75 	0 	136.94 	0.19 	0 	-2 
4600	 136.84 	1 	136.91 	0.07 	0 	-3 
4700	 136.40 	0 	136.75 	0.35 	0 	-2 
4800	 136.84 	0 	136.78 	0.06 	0 	-2 
4900	 136.13 	0 	136.59 	0.46 	0 	-2 
5000	 136.40 	0 	136.53 	0.13 	0 	-2 
5100	 137.82 	0 	136.92 	0.90 	0 	-2 
5200	 138.09 	0 	137.27 	0.82 	0 	-2 
5300	 138.26 	0 	137.57 	0.69 	0 	-2 
5400	 137.64 	0 	137.59 	0.05 	0 	-2 
5500	 139.07 	0 	138.03 	1.04 	0 	-2 
5600	 137.64 	0 	137.91 	0.27 	0 	-2 
5700	 138.71 	0 	138.15 	0.56 	0 	-2 
5800	 138.53 	0 	138.27 	0.26 	0 	-2 
5900	 138.00 	0 	138.19 	0.19 	0 	-2 
6000	 136.31 	0 	137.62 	1.31 	0 	-2 
6100	 135.95 	0 	137.12 	1.17 	0 	-2 
6200	 135.51 	0 	136.64 	1.13 	0 	-2 
6300	 136.48 	0 	136.59 	0.11 	0 	-2 
6400	 136.31 	0 	136.51 	0.20 	0 	-2 
6500	 136.40 	0 	136.47 	0.07 	0 	-2 
6600	 136.66 	0 	136.53 	0.13 	0 	-2 
6700	 137.82 	0 	136.92 	0.90 	0 	-2 
6800	 137.11 	0 	136.97 	0.14 	0 	-2 
6900	 136.40 	0 	136.80 	0.40 	0 	-2 
7000	 137.91 	0 	137.13 	0.78 	0 	-2 
7100	 138.89 	0 	137.66 	1.23 	0 	-2 
7200	 138.98 	0 	138.06 	0.92 	0 	-2 
7300	 139.07 	0 	138.36 	0.71 	0 	-2 
7400	 138.35 	0 	138.36 	0.01 	0 	-2 
7500	 138.09 	0 	138.28 	0.19 	0 	-2 
7600	 137.73 	0 	138.11 	0.38 	0 	-2 
7700	 137.73 	0 	138.00 	0.27 	0 	-2 
7800	 137.29 	0 	137.79 	0.50 	0 	-2 
7900	 135.95 	0 	137.24 	1.29 	0 	-1 
8000	 136.84 	0 	137.12 	0.28 	0 	-2 
8100	 135.24 	0 	136.55 	1.31 	0 	-2 
8200	 137.29 	0 	136.77 	0.52 	0 	-2 
8300	 137.11 	0 	136.88 	0.23 	0 	-2 
