#Time(ms)	 Value 	 Validity 	 avgValue 	 Diff 	 Outliers 	 invalidReason 
200	 -1.00 	0 	0.00 	1.00 	0 	0 
300	 -1.00 	0 	0.00 	1.00 	1 	0 
400	 -1.00 	0 	0.00 	1.00 	2 	-2 
500	 -1.00 	0 	0.00 	1.00 	3 	-2 
600	 -1.00 	0 	0.00 	1.00 	4 	-2 
700	 -1.00 	0 	0.00 	1.00 	5 	-2 
800	 176.35 	0 	52.90 	123.44 	5 	-2 
900	 175.73 	0 	89.75 	85.98 	0 	-2 
1000	 176.08 	0 	115.65 	60.43 	0 	-2 
1100	 170.92 	0 	132.23 	38.69 	0 	-2 
1200	 170.92 	0 	132.23 	38.69 	1 	-2 
1300	 180.98 	0 	146.86 	34.12 	0 	-2 
1400	 179.47 	0 	156.64 	22.83 	0 	-2 
1500	 174.57 	0 	162.02 	12.55 	0 	-2 
1600	 180.09 	0 	167.44 	12.65 	0 	-2 
1700	 170.12 	0 	168.24 	1.88 	0 	-2 
1800	 176.53 	0 	170.73 	5.80 	0 	-2 
1900	 172.08 	0 	171.14 	0.94 	0 	-2 
2000	 176.71 	0 	172.81 	3.90 	0 	-2 
2100	 173.68 	0 	173.07 	0.61 	0 	-2 
2200	 155.80 	0 	167.89 	12.09 	0 	-2 
2300	 153.13 	0 	163.46 	10.33 	0 	-2 
2400	 153.13 	0 	163.46 	10.33 	1 	-2 
2500	 157.13 	0 	161.56 	4.43 	0 	-2 
2600	 171.19 	0 	164.45 	6.74 	0 	-2 
2700	 179.38 	0 	168.93 	10.45 	0 	-2 
2800	 168.97 	0 	168.94 	0.03 	0 	-2 
2900	 174.75 	0 	170.68 	4.07 	0 	-2 
3000	 179.38 	0 	173.29 	6.09 	0 	-2 
3100	 179.11 	0 	175.04 	4.07 	0 	-2 
3200	 178.31 	0 	176.02 	2.29 	0 	-2 
3300	 170.12 	0 	174.25 	4.13 	0 	-2 
3400	 179.47 	0 	175.82 	3.65 	0 	-2 
3500	 179.47 	0 	175.82 	3.65 	1 	-2 
3600	 171.37 	0 	174.48 	3.11 	0 	-2 
3700	 177.60 	1 	175.42 	2.18 	0 	-3 
3800	 177.60 	1 	175.42 	2.18 	1 	-3 
3900	 177.60 	0 	175.42 	2.18 	2 	-2 
4000	 177.60 	1 	175.42 	2.18 	3 	-3 
