#Time(ms)	 Value 	 Validity 	 avgValue 	 Diff 	 Outliers 	 invalidReason 
200	 -1.00 	0 	0.00 	1.00 	0 	0 
300	 -1.00 	0 	0.00 	1.00 	1 	0 
400	 -1.00 	0 	0.00 	1.00 	2 	-2 
500	 -1.00 	0 	0.00 	1.00 	3 	-2 
600	 -1.00 	0 	0.00 	1.00 	4 	-2 
700	 -1.00 	0 	0.00 	1.00 	5 	-2 
800	 142.18 	0 	42.65 	99.53 	5 	-2 
900	 142.80 	0 	72.70 	70.10 	0 	-2 
1000	 143.07 	0 	93.81 	49.26 	0 	-2 
1100	 143.43 	0 	108.70 	34.73 	0 	-2 
1200	 142.80 	0 	118.93 	23.87 	0 	-2 
1300	 144.94 	0 	126.73 	18.21 	0 	-2 
1400	 142.80 	0 	131.55 	11.25 	0 	-2 
1500	 144.40 	0 	135.41 	8.99 	0 	-2 
1600	 143.78 	0 	137.92 	5.86 	0 	-2 
1700	 141.74 	0 	139.06 	2.68 	0 	-2 
1800	 142.71 	0 	140.16 	2.55 	0 	-2 
1900	 142.71 	0 	140.92 	1.79 	0 	-2 
2000	 142.18 	0 	141.30 	0.88 	0 	-2 
2100	 142.27 	0 	141.59 	0.68 	0 	-2 
2200	 145.38 	0 	142.73 	2.65 	0 	-2 
2300	 142.98 	0 	142.80 	0.18 	0 	-2 
2400	 142.18 	0 	142.62 	0.44 	0 	-2 
2500	 142.63 	0 	142.62 	0.01 	0 	-2 
2600	 144.32 	0 	143.13 	1.19 	0 	-2 
2700	 142.71 	0 	143.00 	0.29 	0 	-2 
2800	 142.18 	0 	142.76 	0.58 	0 	-2 
2900	 144.14 	0 	143.17 	0.97 	0 	-2 
3000	 142.89 	0 	143.09 	0.20 	0 	-2 
3100	 144.05 	0 	143.38 	0.67 	0 	-2 
3200	 142.89 	0 	143.23 	0.34 	0 	-2 
3300	 142.45 	0 	143.00 	0.55 	0 	-2 
3400	 144.05 	0 	143.31 	0.74 	0 	-2 
3500	 142.63 	0 	143.11 	0.48 	0 	-2 
3600	 143.87 	0 	143.34 	0.53 	0 	-2 
3700	 143.78 	1 	143.47 	0.31 	0 	-3 
3800	 143.87 	1 	143.59 	0.28 	0 	-3 
3900	 142.71 	0 	143.33 	0.62 	0 	-2 
4000	 141.38 	1 	142.74 	1.36 	0 	-3 
