#Time(ms)	 Value 	 Validity 	 avgValue 	 Diff 	 Outliers 	 invalidReason 
200	 0.00 	1 	0.00 	0.00 	1 	-3 
300	 0.00 	1 	0.00 	0.00 	2 	-3 
400	 0.00 	1 	0.00 	0.00 	3 	-3 
500	 0.00 	1 	0.00 	0.00 	4 	-3 
600	 0.00 	1 	0.00 	0.00 	5 	-3 
700	 136.93 	0 	41.08 	95.85 	5 	95.85 
800	 137.02 	0 	69.86 	67.16 	0 	67.16 
900	 135.33 	0 	89.50 	45.83 	0 	45.83 
1000	 137.02 	0 	103.76 	33.26 	0 	33.26 
1100	 137.64 	0 	113.92 	23.72 	0 	23.72 
1200	 137.02 	0 	120.85 	16.17 	0 	16.17 
1300	 137.29 	0 	125.78 	11.51 	0 	11.51 
1400	 136.93 	0 	129.13 	7.80 	0 	7.80 
1500	 136.66 	0 	131.39 	5.27 	0 	5.27 
1600	 136.31 	0 	132.86 	3.45 	0 	3.45 
1700	 136.48 	1 	133.95 	2.53 	0 	-3 
1800	 137.29 	1 	134.95 	2.34 	0 	-3 
1900	 136.93 	1 	135.54 	1.39 	0 	-3 
2000	 136.48 	1 	135.83 	0.65 	0 	-3 
2100	 135.33 	1 	135.68 	0.35 	0 	-3 
2200	 135.86 	1 	135.73 	0.13 	0 	-3 
2300	 137.29 	1 	136.20 	1.09 	0 	-3 
2400	 135.77 	1 	136.07 	0.30 	0 	-3 
2500	 137.02 	1 	136.36 	0.66 	0 	-3 
2600	 136.93 	1 	136.53 	0.40 	0 	-3 
2700	 136.40 	1 	136.49 	0.09 	0 	-3 
2800	 135.95 	1 	136.33 	0.38 	0 	-3 
2900	 135.60 	1 	136.11 	0.51 	0 	-3 
3000	 135.60 	1 	135.96 	0.36 	0 	-3 
3100	 136.93 	1 	136.25 	0.68 	0 	-3 
3200	 136.40 	1 	136.29 	0.11 	0 	-3 
3300	 137.02 	1 	136.51 	0.51 	0 	-3 
3400	 136.48 	1 	136.50 	0.02 	0 	-3 
3500	 136.93 	1 	136.63 	0.30 	0 	-3 
3600	 135.95 	1 	136.43 	0.48 	0 	-3 
3700	 135.95 	1 	136.28 	0.33 	0 	-3 
3800	 136.40 	1 	136.32 	0.08 	0 	-3 
3900	 137.29 	1 	136.61 	0.68 	0 	-3 
4000	 135.24 	1 	136.20 	0.96 	0 	-3 
4100	 138.09 	1 	136.77 	1.32 	0 	-3 
4200	 136.93 	1 	136.82 	0.11 	0 	-3 
4300	 136.66 	1 	136.77 	0.11 	0 	-3 
4400	 135.33 	1 	136.34 	1.01 	0 	-3 
4500	 137.02 	1 	136.54 	0.48 	0 	-3 
4600	 137.29 	1 	136.77 	0.52 	0 	-3 
4700	 136.31 	1 	136.63 	0.32 	0 	-3 
4800	 136.48 	1 	136.58 	0.10 	0 	-3 
4900	 137.02 	1 	136.72 	0.30 	0 	-3 
5000	 137.64 	1 	136.99 	0.65 	0 	-3 
5100	 135.60 	1 	136.57 	0.97 	0 	-3 
5200	 137.02 	1 	136.71 	0.31 	0 	-3 
5300	 138.00 	1 	137.10 	0.90 	0 	-3 
5400	 136.48 	1 	136.91 	0.43 	0 	-3 
5500	 137.02 	1 	136.94 	0.08 	0 	-3 
5600	 137.02 	1 	136.97 	0.05 	0 	-3 
5700	 137.02 	1 	136.98 	0.04 	0 	-3 
5800	 137.29 	1 	137.07 	0.22 	0 	-3 
5900	 137.02 	1 	137.06 	0.04 	0 	-3 
6000	 136.48 	1 	136.88 	0.40 	0 	-3 
6100	 136.48 	1 	136.76 	0.28 	0 	-3 
6200	 136.40 	1 	136.65 	0.25 	0 	-3 
6300	 136.93 	1 	136.74 	0.19 	0 	-3 
6400	 136.40 	1 	136.64 	0.24 	0 	-3 
6500	 137.02 	1 	136.75 	0.27 	0 	-3 
6600	 136.40 	1 	136.65 	0.25 	0 	-3 
6700	 137.02 	1 	136.76 	0.26 	0 	-3 
6800	 137.29 	1 	136.92 	0.37 	0 	-3 
6900	 137.11 	1 	136.98 	0.13 	0 	-3 
7000	 137.02 	1 	136.99 	0.03 	0 	-3 
7100	 135.60 	1 	136.57 	0.97 	0 	-3 
7200	 137.02 	1 	136.71 	0.31 	0 	-3 
7300	 137.55 	1 	136.96 	0.59 	0 	-3 
7400	 135.24 	1 	136.44 	1.20 	0 	-3 
7500	 137.29 	1 	136.70 	0.59 	0 	-3 
7600	 136.93 	1 	136.77 	0.16 	0 	-3 
7700	 136.31 	1 	136.63 	0.32 	0 	-3 
7800	 136.48 	1 	136.59 	0.11 	0 	-3 
7900	 136.40 	1 	136.53 	0.13 	0 	-3 
8000	 136.40 	1 	136.49 	0.09 	0 	-3 
8100	 137.02 	1 	136.65 	0.37 	0 	-3 
8200	 137.02 	1 	136.76 	0.26 	0 	-3 
8300	 136.40 	1 	136.65 	0.25 	0 	-3 
