#Time(ms)	 Value 	 Validity 	 avgValue 	 Diff 	 Outliers 	 invalidReason 
4100	 169.50 	1 	169.46 	0.04 	0 	-3 
4200	 169.32 	1 	169.42 	0.10 	0 	-3 
4300	 168.70 	1 	169.20 	0.50 	0 	-3 
4400	 171.72 	1 	169.96 	1.76 	0 	-3 
4500	 171.10 	1 	170.30 	0.80 	0 	-3 
4600	 153.93 	0 	165.39 	11.46 	0 	11.46 
4700	 169.77 	0 	166.70 	3.07 	0 	3.07 
4800	 173.41 	0 	168.72 	4.69 	0 	4.69 
4900	 173.41 	0 	168.72 	4.69 	1 	4.69 
5000	 153.48 	0 	164.14 	10.66 	0 	10.66 
5100	 153.93 	0 	161.08 	7.15 	0 	7.15 
5200	 153.93 	0 	161.08 	7.15 	1 	7.15 
5300	 171.55 	0 	164.22 	7.33 	0 	7.33 
5400	 171.55 	0 	164.22 	7.33 	1 	7.33 
5500	 169.94 	0 	165.94 	4.00 	0 	4.00 
5600	 169.32 	1 	166.95 	2.37 	0 	-3 
5700	 170.92 	1 	168.14 	2.78 	0 	-3 
5800	 170.92 	1 	168.14 	2.78 	1 	-3 
5900	 152.24 	0 	163.37 	11.13 	0 	11.13 
6000	 168.08 	0 	164.78 	3.30 	0 	3.30 
6100	 168.08 	0 	164.78 	3.30 	1 	3.30 
6200	 170.39 	0 	166.47 	3.92 	0 	3.92 
6300	 172.08 	0 	168.15 	3.93 	0 	3.93 
6400	 174.30 	0 	170.00 	4.30 	0 	4.30 
6500	 174.13 	1 	171.24 	2.89 	0 	-3 
6600	 174.13 	1 	171.24 	2.89 	1 	-3 
6700	 174.13 	1 	171.24 	2.89 	2 	-3 
6800	 174.13 	1 	171.24 	2.89 	3 	-3 
6900	 174.13 	1 	171.24 	2.89 	4 	-3 
7000	 170.92 	1 	171.14 	0.22 	0 	-3 
7100	 171.46 	1 	171.24 	0.22 	0 	-3 
7200	 168.79 	1 	170.50 	1.71 	0 	-3 
7300	 151.61 	0 	164.83 	13.22 	0 	13.22 
7400	 -1.00 	0 	164.83 	165.83 	0 	165.83 
7500	 -1.00 	0 	164.83 	165.83 	0 	165.83 
7600	 -1.00 	0 	164.83 	165.83 	1 	165.83 
7700	 -1.00 	0 	164.83 	165.83 	2 	165.83 
7800	 -1.00 	0 	164.83 	165.83 	3 	165.83 
7900	 -1.00 	0 	164.83 	165.83 	4 	165.83 
8000	 -1.00 	0 	164.83 	165.83 	5 	165.83 
8100	 219.69 	0 	181.29 	38.40 	5 	38.40 
8200	 148.41 	0 	171.43 	23.02 	5 	23.02 
8300	 169.77 	1 	170.93 	1.16 	5 	-3 
8400	 220.22 	0 	185.72 	34.50 	5 	34.50 
8500	 169.86 	0 	180.96 	11.10 	5 	11.10 
8600	 173.06 	0 	178.59 	5.53 	0 	5.53 
8700	 173.06 	0 	178.59 	5.53 	1 	5.53 
8800	 171.46 	0 	176.45 	4.99 	0 	4.99 
8900	 170.39 	0 	174.63 	4.24 	0 	4.24 
9000	 154.99 	0 	168.74 	13.75 	0 	13.75 
9100	 154.99 	0 	168.74 	13.75 	1 	13.75 
9200	 173.68 	0 	170.22 	3.46 	0 	3.46 
9300	 169.32 	1 	169.95 	0.63 	0 	-3 
9400	 170.39 	1 	170.08 	0.31 	0 	-3 
9500	 170.39 	1 	170.18 	0.21 	0 	-3 
9600	 171.72 	1 	170.64 	1.08 	0 	-3 
9700	 -1.00 	0 	170.64 	171.64 	0 	171.64 
9800	 -1.00 	0 	170.64 	171.64 	1 	171.64 
9900	 -1.00 	0 	170.64 	171.64 	2 	171.64 
10000	 -1.00 	0 	170.64 	171.64 	3 	171.64 
10100	 -1.00 	0 	170.64 	171.64 	4 	171.64 
