#Time(ms)	 Roll 	 Pitch 	 Yaw 	 gX 	 Gy 	 gZ 
10000	 -8.19	 11.78	 -129.93	 374.00	 -305.00	 -170.00
10100	 -9.97	 14.12	 -126.95	 -77.00	 -135.00	 -115.00
10200	 -9.89	 14.25	 -126.82	 -20.00	 23.00	 -116.00
10300	 -9.89	 14.25	 -126.82	 -20.00	 23.00	 -116.00
10400	 -5.97	 14.82	 -124.15	 68.00	 154.00	 -29.00
10500	 -5.94	 14.80	 -124.12	 330.00	 309.00	 109.00
10600	 -5.94	 14.80	 -124.12	 330.00	 309.00	 109.00
10700	 -10.29	 14.28	 -124.51	 410.00	 -92.00	 39.00
10800	 -10.61	 14.30	 -124.58	 235.00	 13.00	 27.00
10900	 -10.61	 14.30	 -124.58	 235.00	 13.00	 27.00
11000	 -14.32	 15.45	 -124.71	 340.00	 0.00	 14.00
11100	 -14.40	 15.44	 -124.66	 323.00	 -38.00	 -18.00
11200	 -14.40	 15.44	 -124.66	 323.00	 -38.00	 -18.00
11300	 -14.39	 16.73	 -123.99	 120.00	 50.00	 104.00
11400	 -14.32	 16.88	 -124.01	 -243.00	 333.00	 34.00
11500	 -14.32	 16.88	 -124.01	 -243.00	 333.00	 34.00
11600	 -12.66	 16.99	 -125.03	 -1.00	 -761.00	 131.00
11700	 -12.51	 16.90	 -125.10	 191.00	 -183.00	 20.00
11800	 -12.51	 16.90	 -125.10	 191.00	 -183.00	 20.00
11900	 -11.29	 10.38	 -126.43	 -10.00	 -551.00	 44.00
12000	 -11.32	 10.19	 -126.44	 15.00	 -57.00	 6.00
12100	 -11.32	 10.19	 -126.44	 15.00	 -57.00	 6.00
12200	 -10.42	 6.62	 -125.55	 247.00	 488.00	 -132.00
12300	 -10.52	 6.75	 -125.52	 336.00	 657.00	 -185.00
12400	 -10.52	 6.75	 -125.52	 336.00	 657.00	 -185.00
12500	 -12.34	 14.28	 -123.30	 374.00	 140.00	 -284.00
12600	 -12.43	 14.52	 -123.16	 49.00	 -349.00	 -252.00
12700	 -12.43	 14.52	 -123.16	 49.00	 -349.00	 -252.00
12800	 -12.30	 14.14	 -118.10	 -180.00	 -789.00	 -265.00
12900	 -12.04	 14.06	 -117.93	 -148.00	 -526.00	 -194.00
13000	 -12.04	 14.06	 -117.93	 -148.00	 -526.00	 -194.00
13100	 -5.11	 10.37	 -114.11	 348.00	 104.00	 107.00
13200	 -5.06	 10.45	 -114.04	 93.00	 953.00	 204.00
13300	 -5.06	 10.45	 -114.04	 93.00	 953.00	 204.00
13400	 -8.61	 17.84	 -115.68	 -5.00	 -96.00	 258.00
13500	 -8.71	 17.99	 -115.83	 -190.00	 -288.00	 229.00
13600	 -8.71	 17.99	 -115.83	 -190.00	 -288.00	 229.00
13700	 -6.78	 15.08	 -120.28	 359.00	 274.00	 352.00
13800	 -6.75	 14.96	 -120.47	 510.00	 -766.00	 503.00
13900	 -6.75	 14.96	 -120.47	 510.00	 -766.00	 503.00
14000	 -14.18	 10.82	 -128.60	 -107.00	 821.00	 454.00
14100	 -14.23	 11.05	 -128.85	 367.00	 -894.00	 375.00
14200	 -14.23	 11.05	 -128.85	 367.00	 -894.00	 375.00
14300	 -14.23	 11.05	 -128.85	 367.00	 -894.00	 375.00
14400	 -10.21	 10.87	 -135.46	 42.00	 -272.00	 -17.00
14500	 -10.22	 10.49	 -135.46	 163.00	 233.00	 -21.00
14600	 -10.22	 10.49	 -135.46	 163.00	 233.00	 -21.00
14700	 -9.83	 11.54	 -134.89	 142.00	 -4.00	 -18.00
14800	 -9.80	 11.43	 -134.90	 129.00	 48.00	 15.00
14900	 -9.80	 11.43	 -134.90	 129.00	 48.00	 15.00
15000	 -9.45	 11.93	 -134.37	 128.00	 19.00	 5.00
15100	 -9.45	 11.92	 -134.35	 115.00	 5.00	 6.00
