#Time(ms)	 Value 	 Validity 	 avgValue 	 Diff 	 Outliers 	 invalidReason 
200	 15.91 	0 	4.77 	11.14 	0 	11.14 
300	 16.17 	0 	8.19 	7.98 	0 	7.98 
400	 16.53 	0 	10.69 	5.84 	0 	5.84 
500	 15.91 	0 	12.26 	3.65 	0 	3.65 
600	 14.57 	1 	12.95 	1.62 	0 	none 
700	 15.82 	1 	13.81 	2.01 	0 	none 
800	 15.91 	1 	14.44 	1.47 	0 	none 
900	 15.91 	1 	14.88 	1.03 	0 	none 
1000	 15.91 	1 	15.19 	0.72 	0 	none 
1100	 15.91 	1 	15.41 	0.50 	0 	none 
