#Time(ms)	 xPos 	 yPos 	 zPos 	 xValid 	 yValid 	 zValid 	 validreasons x-y-z 
200	 0.00	 0.00	 0.00	 0	 0	 0	 -2	 -2	 -2
300	 0.00	 0.00	 0.00	 0	 0	 0	 -2	 -2	 -2
400	 0.00	 0.00	 0.00	 1	 1	 1	 -3	 -3	 -3
500	 0.86	 -2.53	 1.02	 1	 1	 1	 -3	 -3	 -3
600	 7.24	 -7.33	 0.37	 1	 1	 1	 -3	 -3	 -3
700	 7.55	 -4.22	 0.17	 1	 1	 1	 -3	 -3	 -3
800	 5.17	 -5.30	 0.90	 1	 1	 1	 -3	 -3	 -3
900	 2.66	 -7.59	 1.20	 1	 1	 1	 -3	 -3	 -3
1000	 3.30	 -8.38	 -0.55	 1	 1	 1	 -3	 -3	 -3
1100	 4.35	 -3.13	 0.22	 1	 1	 1	 -3	 -3	 -3
1200	 10.20	 -5.78	 0.10	 1	 1	 1	 -3	 -3	 -3
1300	 23.09	 -8.46	 -0.69	 1	 1	 1	 -3	 -3	 -3
1400	 27.87	 -4.81	 0.07	 1	 1	 1	 -3	 -3	 -3
1500	 16.79	 -5.59	 -1.13	 1	 1	 1	 -3	 -3	 -3
1600	 15.10	 -6.97	 1.03	 1	 1	 1	 -3	 -3	 -3
1700	 15.09	 -4.89	 0.09	 1	 1	 1	 -3	 -3	 -3
1800	 15.28	 -7.28	 1.51	 1	 1	 1	 -3	 -3	 -3
1900	 16.46	 -3.94	 1.47	 1	 1	 1	 -3	 -3	 -3
2000	 18.07	 6.65	 -0.13	 1	 1	 1	 -3	 -3	 -3
2100	 12.83	 2.18	 -0.95	 1	 1	 1	 -3	 -3	 -3
2200	 26.56	 -9.34	 -2.07	 1	 1	 1	 -3	 -3	 -3
2300	 24.74	 -10.37	 -5.61	 1	 1	 1	 -3	 -3	 -3
2400	 16.13	 -11.82	 -5.61	 1	 1	 0	 -3	 -3	 -2
2500	 20.79	 -4.38	 -5.61	 1	 1	 1	 -3	 -3	 -3
2600	 37.18	 -12.73	 -28.06	 1	 1	 1	 -3	 -3	 -3
2700	 39.95	 1.88	 -48.43	 1	 1	 1	 -3	 -3	 -3
2800	 32.03	 -11.28	 -47.63	 1	 1	 1	 -3	 -3	 -3
2900	 30.18	 -20.55	 -52.17	 1	 1	 1	 -3	 -3	 -3
3000	 30.18	 -16.51	 -53.92	 0	 1	 1	 -2	 -3	 -3
3100	 30.18	 -16.06	 -57.38	 1	 1	 1	 -3	 -3	 -3
3200	 29.71	 -15.40	 -60.36	 1	 1	 1	 -3	 -3	 -3
3300	 34.99	 -16.43	 -61.67	 1	 1	 1	 -3	 -3	 -3
3400	 23.28	 -15.79	 -65.67	 1	 1	 1	 -3	 -3	 -3
3500	 23.28	 -16.26	 -65.65	 0	 1	 1	 -2	 -3	 -3
