#Time(ms)	 Value 	 Validity 	 avgValue 	 Diff 	 Outliers 	 invalidReason 
200	 -1.00 	0 	0.00 	1.00 	0 	-2 
300	 -1.00 	0 	0.00 	1.00 	1 	-2 
400	 -1.00 	0 	0.00 	1.00 	2 	-2 
500	 -1.00 	0 	0.00 	1.00 	3 	-2 
600	 -1.00 	0 	0.00 	1.00 	4 	-2 
700	 -1.00 	0 	0.00 	1.00 	5 	-2 
800	 142.36 	0 	42.71 	99.65 	5 	-2 
900	 141.29 	0 	72.28 	69.01 	0 	-2 
1000	 142.89 	0 	93.46 	49.43 	0 	-2 
1100	 142.36 	0 	108.13 	34.23 	0 	-2 
1200	 141.38 	0 	118.11 	23.27 	0 	-2 
1300	 140.67 	0 	124.88 	15.79 	0 	-2 
1400	 142.63 	0 	130.20 	12.43 	0 	-2 
1500	 142.71 	0 	133.95 	8.76 	0 	-2 
1600	 143.16 	0 	136.72 	6.44 	0 	-2 
1700	 139.96 	0 	137.69 	2.27 	0 	-2 
1800	 141.91 	0 	138.96 	2.95 	0 	-2 
1900	 142.36 	0 	139.98 	2.38 	0 	-2 
2000	 140.22 	0 	140.05 	0.17 	0 	-2 
2100	 142.89 	0 	140.90 	1.99 	0 	-2 
2200	 141.20 	0 	140.99 	0.21 	0 	-2 
2300	 142.27 	0 	141.37 	0.90 	0 	-2 
2400	 141.29 	0 	141.35 	0.06 	0 	-2 
2500	 140.22 	0 	141.01 	0.79 	0 	-2 
2600	 142.00 	0 	141.31 	0.69 	0 	-2 
2700	 140.40 	0 	141.04 	0.64 	0 	-2 
2800	 141.20 	0 	141.08 	0.12 	0 	-2 
2900	 142.09 	0 	141.39 	0.70 	0 	-2 
3000	 142.18 	0 	141.62 	0.56 	0 	-2 
3100	 141.20 	0 	141.50 	0.30 	0 	-2 
3200	 141.29 	0 	141.43 	0.14 	0 	-2 
3300	 141.65 	0 	141.50 	0.15 	0 	-2 
3400	 141.82 	0 	141.60 	0.22 	0 	-2 
3500	 140.67 	0 	141.32 	0.65 	0 	-2 
3600	 139.69 	0 	140.83 	1.14 	0 	-2 
3700	 142.71 	0 	141.39 	1.32 	0 	-2 
3800	 142.00 	0 	141.58 	0.42 	0 	-2 
3900	 142.89 	0 	141.97 	0.92 	0 	-2 
4000	 142.80 	0 	142.22 	0.58 	0 	-2 
4100	 142.71 	0 	142.37 	0.34 	0 	-2 
4200	 140.22 	0 	141.72 	1.50 	0 	-2 
4300	 151.17 	0 	144.56 	6.61 	0 	-2 
4400	 141.82 	0 	143.74 	1.92 	0 	-2 
4500	 141.82 	0 	143.16 	1.34 	0 	-2 
4600	 145.74 	0 	143.93 	1.81 	0 	-2 
4700	 145.74 	0 	143.93 	1.81 	1 	-2 
4800	 142.27 	0 	143.44 	1.17 	0 	-2 
4900	 141.47 	0 	142.85 	1.38 	0 	-2 
5000	 142.00 	0 	142.59 	0.59 	0 	-2 
5100	 142.09 	0 	142.44 	0.35 	0 	-2 
5200	 143.34 	0 	142.71 	0.63 	0 	-2 
5300	 140.22 	0 	141.96 	1.74 	0 	-2 
5400	 140.22 	0 	141.44 	1.22 	0 	-2 
5500	 142.45 	0 	141.74 	0.71 	0 	-2 
5600	 142.27 	0 	141.90 	0.37 	0 	-2 
5700	 142.36 	0 	142.04 	0.32 	0 	-2 
5800	 141.11 	0 	141.76 	0.65 	0 	-2 
5900	 142.54 	0 	141.99 	0.55 	0 	-2 
6000	 143.25 	0 	142.37 	0.88 	0 	-2 
6100	 143.34 	0 	142.66 	0.68 	0 	-2 
6200	 143.96 	0 	143.05 	0.91 	0 	-2 
6300	 144.23 	0 	143.40 	0.83 	0 	-2 
6400	 141.74 	0 	142.91 	1.17 	0 	-2 
6500	 142.36 	0 	142.74 	0.38 	0 	-2 
6600	 142.63 	0 	142.71 	0.08 	0 	-2 
6700	 143.25 	0 	142.87 	0.38 	0 	-2 
6800	 143.52 	0 	143.07 	0.45 	0 	-2 
6900	 144.14 	0 	143.39 	0.75 	0 	-2 
7000	 143.43 	0 	143.40 	0.03 	0 	-2 
7100	 142.80 	0 	143.22 	0.42 	0 	-2 
7200	 142.89 	0 	143.12 	0.23 	0 	-2 
7300	 142.89 	0 	143.05 	0.16 	0 	-2 
7400	 144.05 	0 	143.35 	0.70 	0 	-2 
7500	 146.27 	0 	144.23 	2.04 	0 	-2 
7600	 143.96 	0 	144.15 	0.19 	0 	-2 
7700	 145.03 	0 	144.41 	0.62 	0 	-2 
7800	 143.43 	0 	144.12 	0.69 	0 	-2 
7900	 142.98 	0 	143.78 	0.80 	0 	-2 
8000	 142.80 	0 	143.48 	0.68 	0 	-2 
8100	 144.49 	0 	143.79 	0.70 	0 	-2 
8200	 144.49 	0 	144.00 	0.49 	0 	-2 
8300	 142.89 	0 	143.66 	0.77 	0 	-2 
8400	 144.05 	0 	143.78 	0.27 	0 	-2 
8500	 142.89 	0 	143.51 	0.62 	0 	-2 
8600	 143.96 	0 	143.65 	0.31 	0 	-2 
8700	 144.05 	0 	143.77 	0.28 	0 	-2 
8800	 143.43 	0 	143.67 	0.24 	0 	-2 
8900	 143.34 	0 	143.57 	0.23 	0 	-2 
9000	 142.89 	0 	143.37 	0.48 	0 	-2 
9100	 142.36 	0 	143.06 	0.70 	0 	-2 
9200	 141.82 	0 	142.69 	0.87 	0 	-2 
9300	 143.43 	0 	142.91 	0.52 	0 	-2 
9400	 143.43 	0 	143.07 	0.36 	0 	-2 
9500	 143.43 	0 	143.18 	0.25 	0 	-2 
9600	 143.43 	0 	143.25 	0.18 	0 	-2 
9700	 143.34 	0 	143.28 	0.06 	0 	-2 
9800	 142.89 	0 	143.16 	0.27 	0 	-2 
9900	 142.98 	0 	143.11 	0.13 	0 	-2 
10000	 142.98 	0 	143.07 	0.09 	0 	-2 
10100	 143.60 	0 	143.23 	0.37 	0 	-2 
