#Time(ms)	 Value 	 Validity 	 avgValue 	 Diff 	 Outliers 	 invalidReason 
200	 18.58 	0 	5.57 	13.01 	0 	-2 
300	 17.78 	0 	9.24 	8.54 	0 	-2 
400	 17.78 	0 	11.80 	5.98 	0 	-2 
500	 17.86 	0 	13.62 	4.24 	0 	-2 
600	 17.78 	0 	14.87 	2.91 	0 	-2 
700	 17.78 	0 	15.74 	2.04 	0 	-2 
800	 -1.00 	0 	15.74 	16.74 	0 	-2 
900	 18.04 	0 	16.43 	1.61 	0 	-2 
1000	 -1.00 	0 	16.43 	17.43 	0 	-2 
1100	 18.04 	0 	16.91 	1.13 	0 	-2 
1200	 18.58 	0 	17.41 	1.17 	0 	-2 
1300	 18.13 	0 	17.63 	0.50 	0 	-2 
1400	 17.86 	0 	17.70 	0.16 	0 	-2 
1500	 17.69 	0 	17.70 	0.01 	0 	-2 
1600	 -1.00 	0 	17.70 	18.70 	0 	-2 
1700	 18.40 	0 	17.91 	0.49 	0 	-2 
1800	 -1.00 	0 	17.91 	18.91 	0 	-2 
1900	 -1.00 	0 	17.91 	18.91 	0 	-2 
2000	 18.58 	0 	18.11 	0.47 	0 	-2 
2100	 18.84 	0 	18.33 	0.51 	0 	-2 
2200	 18.40 	0 	18.35 	0.05 	0 	-2 
2300	 19.29 	0 	18.63 	0.66 	0 	-2 
2400	 19.64 	0 	18.93 	0.71 	0 	-2 
2500	 19.64 	0 	19.15 	0.49 	0 	-2 
2600	 -1.00 	0 	19.15 	20.15 	0 	-2 
2700	 -1.00 	0 	19.15 	20.15 	1 	-2 
2800	 18.67 	0 	19.00 	0.33 	0 	-2 
2900	 18.67 	0 	18.90 	0.23 	0 	-2 
3000	 -1.00 	0 	18.90 	19.90 	0 	-2 
3100	 18.75 	0 	18.86 	0.11 	0 	-2 
3200	 18.58 	0 	18.77 	0.19 	0 	-2 
3300	 -1.00 	0 	18.77 	19.77 	0 	-2 
3400	 18.13 	0 	18.58 	0.45 	0 	-2 
3500	 17.86 	0 	18.36 	0.50 	0 	-2 
3600	 17.60 	0 	18.14 	0.54 	0 	-2 
3700	 17.51 	0 	17.95 	0.44 	0 	-2 
3800	 17.78 	0 	17.90 	0.12 	0 	-2 
3900	 -1.00 	0 	17.90 	18.90 	0 	-2 
4000	 -1.00 	0 	17.90 	18.90 	0 	-2 
4100	 18.13 	0 	17.97 	0.16 	0 	-2 
4200	 18.84 	0 	18.23 	0.61 	0 	-2 
4300	 19.02 	0 	18.47 	0.55 	0 	-2 
4400	 18.67 	0 	18.53 	0.14 	0 	-2 
4500	 -1.00 	0 	18.53 	19.53 	0 	-2 
4600	 -1.00 	0 	18.53 	19.53 	1 	-2 
4700	 -1.00 	0 	18.53 	19.53 	2 	-2 
4800	 18.84 	0 	18.62 	0.22 	0 	-2 
4900	 18.40 	0 	18.55 	0.15 	0 	-2 
5000	 17.95 	0 	18.37 	0.42 	0 	-2 
5100	 -1.00 	0 	18.37 	19.37 	0 	-2 
5200	 -1.00 	0 	18.37 	19.37 	0 	-2 
5300	 17.78 	0 	18.20 	0.42 	0 	-2 
5400	 17.78 	0 	18.07 	0.29 	0 	-2 
5500	 17.33 	0 	17.85 	0.52 	0 	-2 
5600	 17.69 	0 	17.80 	0.11 	0 	-2 
5700	 17.60 	0 	17.74 	0.14 	0 	-2 
5800	 18.04 	0 	17.83 	0.21 	0 	-2 
5900	 -1.00 	0 	17.83 	18.83 	0 	-2 
6000	 -1.00 	0 	17.83 	18.83 	0 	-2 
6100	 -1.00 	0 	17.83 	18.83 	0 	-2 
6200	 -1.00 	0 	17.83 	18.83 	0 	-2 
6300	 -1.00 	0 	17.83 	18.83 	0 	-2 
6400	 17.60 	0 	17.76 	0.16 	0 	-2 
6500	 17.69 	0 	17.74 	0.05 	0 	-2 
6600	 17.15 	0 	17.56 	0.41 	0 	-2 
6700	 -1.00 	0 	17.56 	18.56 	0 	-2 
6800	 16.26 	0 	17.17 	0.91 	0 	-2 
6900	 -1.00 	0 	17.17 	18.17 	0 	-2 
7000	 -1.00 	0 	17.17 	18.17 	0 	-2 
7100	 16.35 	0 	16.93 	0.58 	0 	-2 
7200	 16.26 	0 	16.73 	0.47 	0 	-2 
7300	 16.26 	0 	16.59 	0.33 	0 	-2 
7400	 -1.00 	0 	16.59 	17.59 	0 	-2 
7500	 -1.00 	0 	16.59 	17.59 	0 	-2 
7600	 -1.00 	0 	16.59 	17.59 	0 	-2 
7700	 -1.00 	0 	16.59 	17.59 	0 	-2 
7800	 16.26 	0 	16.49 	0.23 	0 	-2 
7900	 16.35 	0 	16.45 	0.10 	0 	-2 
8000	 16.35 	0 	16.42 	0.07 	0 	-2 
8100	 -1.00 	0 	16.42 	17.42 	0 	-2 
8200	 -1.00 	0 	16.42 	17.42 	0 	-2 
8300	 16.26 	0 	16.37 	0.11 	0 	-2 
8400	 -1.00 	0 	16.37 	17.37 	0 	-2 
8500	 16.26 	0 	16.34 	0.08 	0 	-2 
8600	 -1.00 	0 	16.34 	17.34 	0 	-2 
