#Time(ms)	 Value 	 Validity 	 avgValue 	 Diff 	 Outliers 	 invalidReason 
200	 -1.00 	0 	0.00 	1.00 	0 	-2 
300	 -1.00 	0 	0.00 	1.00 	1 	-2 
400	 -1.00 	0 	0.00 	1.00 	2 	-2 
500	 -1.00 	0 	0.00 	1.00 	3 	-2 
600	 -1.00 	0 	0.00 	1.00 	4 	-2 
700	 -1.00 	0 	0.00 	1.00 	5 	-2 
800	 164.96 	0 	49.49 	115.47 	5 	-2 
900	 165.23 	0 	84.21 	81.02 	0 	-2 
1000	 166.83 	0 	109.00 	57.83 	0 	-2 
1100	 166.83 	0 	109.00 	57.83 	1 	-2 
1200	 165.85 	0 	126.05 	39.80 	0 	-2 
1300	 166.30 	0 	138.13 	28.17 	0 	-2 
1400	 166.47 	0 	146.63 	19.84 	0 	-2 
1500	 165.05 	0 	152.16 	12.89 	0 	-2 
1600	 166.12 	0 	156.35 	9.77 	0 	-2 
1700	 163.09 	0 	158.37 	4.72 	0 	-2 
1800	 -1.00 	0 	158.37 	159.37 	0 	-2 
1900	 -1.00 	0 	158.37 	159.37 	0 	-2 
2000	 -1.00 	0 	158.37 	159.37 	1 	-2 
2100	 -1.00 	0 	158.37 	159.37 	2 	-2 
2200	 -1.00 	0 	158.37 	159.37 	3 	-2 
2300	 -1.00 	0 	158.37 	159.37 	4 	-2 
2400	 -1.00 	0 	158.37 	159.37 	5 	-2 
2500	 165.58 	0 	160.53 	5.05 	5 	-2 
2600	 174.30 	0 	164.66 	9.64 	0 	-2 
2700	 170.03 	0 	166.27 	3.76 	0 	-2 
2800	 164.07 	0 	165.61 	1.54 	0 	-2 
2900	 165.58 	0 	165.60 	0.02 	0 	-2 
3000	 167.45 	0 	166.16 	1.29 	0 	-2 
3100	 167.27 	0 	166.49 	0.78 	0 	-2 
3200	 164.34 	0 	165.85 	1.51 	0 	-2 
3300	 165.32 	0 	165.69 	0.37 	0 	-2 
3400	 164.61 	0 	165.36 	0.75 	0 	-2 
3500	 165.32 	0 	165.35 	0.03 	0 	-2 
3600	 161.13 	0 	164.08 	2.95 	0 	-2 
3700	 158.82 	0 	162.51 	3.69 	0 	-2 
3800	 163.18 	0 	162.71 	0.47 	0 	-2 
3900	 163.63 	0 	162.98 	0.65 	0 	-2 
4000	 167.27 	0 	164.27 	3.00 	0 	-2 
4100	 166.92 	0 	165.07 	1.85 	0 	-2 
4200	 165.85 	0 	165.30 	0.55 	0 	-2 
4300	 160.16 	0 	163.76 	3.60 	0 	-2 
4400	 159.00 	0 	162.33 	3.33 	0 	-2 
4500	 158.64 	0 	161.22 	2.58 	0 	-2 
4600	 162.11 	0 	161.49 	0.62 	0 	-2 
4700	 161.22 	0 	161.41 	0.19 	0 	-2 
4800	 159.80 	0 	160.93 	1.13 	0 	-2 
4900	 159.71 	0 	160.56 	0.85 	0 	-2 
5000	 159.80 	0 	160.33 	0.53 	0 	-2 
5100	 159.80 	0 	160.33 	0.53 	1 	-2 
5200	 162.91 	0 	161.11 	1.80 	0 	-2 
5300	 165.05 	0 	162.29 	2.76 	0 	-2 
5400	 167.19 	0 	163.76 	3.43 	0 	-2 
5500	 160.07 	0 	162.65 	2.58 	0 	-2 
5600	 165.50 	0 	163.51 	1.99 	0 	-2 
5700	 165.50 	0 	163.51 	1.99 	1 	-2 
5800	 164.25 	0 	163.73 	0.52 	0 	-2 
5900	 164.25 	0 	163.73 	0.52 	1 	-2 
6000	 163.89 	0 	163.78 	0.11 	0 	-2 
6100	 166.12 	0 	164.48 	1.64 	0 	-2 
6200	 166.12 	0 	164.48 	1.64 	1 	-2 
6300	 165.58 	0 	164.81 	0.77 	0 	-2 
6400	 166.74 	0 	165.39 	1.35 	0 	-2 
6500	 169.23 	0 	166.54 	2.69 	0 	-2 
6600	 166.56 	0 	166.55 	0.01 	0 	-2 
6700	 163.27 	0 	165.56 	2.29 	0 	-2 
6800	 166.12 	0 	165.73 	0.39 	0 	-2 
6900	 164.87 	0 	165.47 	0.60 	0 	-2 
7000	 165.41 	0 	165.45 	0.04 	0 	-2 
7100	 168.25 	0 	166.29 	1.96 	0 	-2 
7200	 164.34 	0 	165.71 	1.37 	0 	-2 
7300	 166.56 	0 	165.96 	0.60 	0 	-2 
7400	 168.25 	0 	166.65 	1.60 	0 	-2 
7500	 166.56 	0 	166.62 	0.06 	0 	-2 
7600	 167.27 	0 	166.82 	0.45 	0 	-2 
7700	 165.50 	0 	166.42 	0.92 	0 	-2 
7800	 165.41 	0 	166.12 	0.71 	0 	-2 
7900	 164.43 	0 	165.61 	1.18 	0 	-2 
8000	 167.72 	0 	166.24 	1.48 	0 	-2 
8100	 164.43 	0 	165.70 	1.27 	0 	-2 
8200	 167.72 	0 	166.31 	1.41 	0 	-2 
8300	 165.50 	0 	166.06 	0.56 	0 	-2 
8400	 164.96 	0 	165.73 	0.77 	0 	-2 
8500	 164.43 	0 	165.34 	0.91 	0 	-2 
8600	 165.41 	0 	165.36 	0.05 	0 	-2 
8700	 167.90 	0 	166.12 	1.78 	0 	-2 
8800	 164.25 	0 	165.56 	1.31 	0 	-2 
8900	 165.50 	0 	165.54 	0.04 	0 	-2 
9000	 167.10 	0 	166.01 	1.09 	0 	-2 
9100	 165.50 	0 	165.86 	0.36 	0 	-2 
9200	 164.96 	0 	165.59 	0.63 	0 	-2 
9300	 165.94 	0 	165.69 	0.25 	0 	-2 
9400	 165.41 	0 	165.61 	0.20 	0 	-2 
9500	 166.03 	0 	165.73 	0.30 	0 	-2 
9600	 165.41 	0 	165.64 	0.23 	0 	-2 
9700	 166.74 	0 	165.97 	0.77 	0 	-2 
9800	 168.16 	0 	166.63 	1.53 	0 	-2 
9900	 -1.00 	0 	166.63 	167.63 	0 	-2 
10000	 -1.00 	0 	166.63 	167.63 	0 	-2 
10100	 -1.00 	0 	166.63 	167.63 	1 	-2 
