#Time(ms)	 Value 	 Validity 	 avgValue 	 Diff 	 Outliers 	 invalidReason 
200	 -1.00 	0 	0.00 	1.00 	0 	-2 
300	 -1.00 	0 	0.00 	1.00 	1 	-2 
400	 -1.00 	0 	0.00 	1.00 	2 	-2 
500	 -1.00 	0 	0.00 	1.00 	3 	-2 
600	 -1.00 	0 	0.00 	1.00 	4 	-2 
700	 -1.00 	0 	0.00 	1.00 	5 	-2 
800	 183.20 	0 	54.96 	128.24 	5 	-2 
900	 205.54 	0 	100.13 	105.41 	5 	-2 
1000	 172.44 	0 	121.83 	50.61 	5 	-2 
1100	 167.90 	0 	135.65 	32.25 	0 	-2 
1200	 -1.00 	0 	135.65 	136.65 	0 	-2 
1300	 -1.00 	0 	135.65 	136.65 	0 	-2 
1400	 -1.00 	0 	135.65 	136.65 	1 	-2 
1500	 -1.00 	0 	135.65 	136.65 	2 	-2 
1600	 -1.00 	0 	135.65 	136.65 	3 	-2 
1700	 -1.00 	0 	135.65 	136.65 	4 	-2 
1800	 -1.00 	0 	135.65 	136.65 	5 	-2 
1900	 203.85 	0 	156.11 	47.74 	5 	-2 
2000	 201.89 	0 	169.84 	32.05 	0 	-2 
2100	 203.14 	0 	179.83 	23.31 	0 	-2 
2200	 204.03 	0 	187.09 	16.94 	0 	-2 
2300	 203.05 	0 	191.88 	11.17 	0 	-2 
2400	 203.05 	0 	191.88 	11.17 	1 	-2 
2500	 203.05 	0 	191.88 	11.17 	2 	-2 
2600	 203.05 	0 	191.88 	11.17 	3 	-2 
2700	 203.05 	0 	191.88 	11.17 	4 	-2 
2800	 203.05 	0 	191.88 	11.17 	5 	-2 
2900	 -1.00 	0 	191.88 	192.88 	5 	-2 
3000	 -1.00 	0 	191.88 	192.88 	5 	-2 
3100	 -1.00 	0 	191.88 	192.88 	5 	-2 
3200	 -1.00 	0 	191.88 	192.88 	5 	-2 
3300	 169.77 	0 	185.25 	15.48 	5 	-2 
3400	 166.47 	0 	179.61 	13.14 	0 	-2 
3500	 166.47 	0 	179.61 	13.14 	1 	-2 
3600	 166.47 	0 	179.61 	13.14 	2 	-2 
3700	 166.47 	0 	179.61 	13.14 	3 	-2 
3800	 166.47 	0 	179.61 	13.14 	4 	-2 
3900	 166.47 	0 	179.61 	13.14 	5 	-2 
4000	 170.21 	0 	176.79 	6.58 	0 	-2 
4100	 170.21 	0 	176.79 	6.58 	1 	-2 
4200	 170.21 	0 	176.79 	6.58 	2 	-2 
4300	 170.66 	0 	174.95 	4.29 	0 	-2 
4400	 170.66 	0 	174.95 	4.29 	1 	-2 
4500	 170.66 	0 	174.95 	4.29 	2 	-2 
4600	 166.47 	0 	172.41 	5.94 	0 	-2 
4700	 166.47 	0 	172.41 	5.94 	1 	-2 
4800	 169.77 	0 	171.62 	1.85 	0 	-2 
4900	 169.77 	0 	171.62 	1.85 	1 	-2 
5000	 169.50 	0 	170.98 	1.48 	0 	-2 
5100	 169.50 	0 	170.98 	1.48 	1 	-2 
5200	 168.88 	0 	170.35 	1.47 	0 	-2 
5300	 171.19 	0 	170.60 	0.59 	0 	-2 
5400	 167.90 	0 	169.79 	1.89 	0 	-2 
5500	 167.90 	0 	169.79 	1.89 	1 	-2 
5600	 167.90 	0 	169.79 	1.89 	2 	-2 
5700	 167.90 	0 	169.79 	1.89 	3 	-2 
5800	 167.90 	0 	169.79 	1.89 	4 	-2 
5900	 167.90 	0 	169.79 	1.89 	5 	-2 
6000	 201.80 	0 	179.39 	22.41 	5 	-2 
6100	 201.00 	0 	185.88 	15.12 	0 	-2 
6200	 202.78 	0 	190.95 	11.83 	0 	-2 
6300	 202.78 	0 	190.95 	11.83 	1 	-2 
6400	 -1.00 	0 	190.95 	191.95 	1 	-2 
6500	 -1.00 	0 	190.95 	191.95 	1 	-2 
6600	 -1.00 	0 	190.95 	191.95 	2 	-2 
6700	 -1.00 	0 	190.95 	191.95 	3 	-2 
6800	 -1.00 	0 	190.95 	191.95 	4 	-2 
6900	 -1.00 	0 	190.95 	191.95 	5 	-2 
7000	 201.62 	0 	194.15 	7.47 	5 	-2 
7100	 200.73 	0 	196.12 	4.61 	0 	-2 
7200	 187.39 	0 	193.50 	6.11 	0 	-2 
7300	 170.03 	0 	186.46 	16.43 	0 	-2 
7400	 170.03 	0 	186.46 	16.43 	1 	-2 
7500	 173.41 	0 	182.55 	9.14 	0 	-2 
7600	 168.08 	0 	178.21 	10.13 	0 	-2 
7700	 168.08 	0 	178.21 	10.13 	1 	-2 
7800	 171.19 	0 	176.10 	4.91 	0 	-2 
7900	 171.19 	0 	176.10 	4.91 	1 	-2 
8000	 -1.00 	0 	176.10 	177.10 	1 	-2 
8100	 -1.00 	0 	176.10 	177.10 	1 	-2 
8200	 -1.00 	0 	176.10 	177.10 	2 	-2 
8300	 -1.00 	0 	176.10 	177.10 	3 	-2 
8400	 -1.00 	0 	176.10 	177.10 	4 	-2 
8500	 -1.00 	0 	176.10 	177.10 	5 	-2 
8600	 168.43 	0 	173.80 	5.37 	5 	-2 
8700	 170.66 	0 	172.86 	2.20 	0 	-2 
8800	 168.34 	0 	171.50 	3.16 	0 	-2 
8900	 -1.00 	0 	171.50 	172.50 	0 	-2 
9000	 -1.00 	0 	171.50 	172.50 	0 	-2 
9100	 -1.00 	0 	171.50 	172.50 	1 	-2 
9200	 -1.00 	0 	171.50 	172.50 	2 	-2 
9300	 -1.00 	0 	171.50 	172.50 	3 	-2 
9400	 -1.00 	0 	171.50 	172.50 	4 	-2 
9500	 -1.00 	0 	171.50 	172.50 	4 	-2 
9600	 -1.00 	0 	171.50 	172.50 	4 	-2 
9700	 -1.00 	0 	171.50 	172.50 	4 	-2 
9800	 -1.00 	0 	171.50 	172.50 	5 	-2 
9900	 167.90 	0 	170.42 	2.52 	5 	-2 
10000	 202.16 	0 	179.94 	22.22 	5 	-2 
10100	 186.76 	0 	181.99 	4.77 	0 	-2 
