#Time(ms)	 xPos 	 yPos 	 zPos 	 xValid 	 yValid 	 zValid 	 validreasons x-y-z 
200	 0.00	 0.00	 0.00	 0	 0	 0	 -2	 -2	 -2
300	 0.00	 0.00	 0.00	 0	 0	 0	 -2	 -2	 -2
400	 0.00	 0.00	 0.00	 0	 0	 0	 -2	 -2	 -2
500	 0.00	 0.00	 0.00	 1	 1	 1	 -3	 -3	 -3
600	 0.00	 -0.65	 2.08	 0	 1	 1	 -2	 -3	 -3
700	 0.00	 -1.07	 3.13	 1	 1	 1	 -3	 -3	 -3
800	 -1.19	 -1.53	 1.97	 1	 1	 1	 -3	 -3	 -3
900	 -26.65	 -0.56	 2.73	 1	 1	 1	 -3	 -3	 -3
1000	 -27.25	 0.78	 3.06	 1	 1	 1	 -3	 -3	 -3
1100	 -28.02	 1.16	 3.15	 1	 1	 1	 -3	 -3	 -3
1200	 -28.07	 0.62	 3.12	 1	 1	 1	 -3	 -3	 -3
1300	 -36.82	 -0.60	 1.83	 1	 1	 1	 -3	 -3	 -3
1400	 -31.46	 -0.65	 3.80	 1	 1	 1	 -3	 -3	 -3
1500	 -30.91	 -0.12	 3.29	 1	 1	 1	 -3	 -3	 -3
1600	 -27.74	 -1.13	 1.93	 1	 1	 1	 -3	 -3	 -3
1700	 -24.29	 -1.30	 1.73	 1	 1	 1	 -3	 -3	 -3
1800	 -23.62	 -0.61	 2.74	 1	 1	 1	 -3	 -3	 -3
1900	 -24.45	 -0.46	 3.04	 1	 1	 1	 -3	 -3	 -3
2000	 -13.15	 -1.02	 5.89	 1	 1	 1	 -3	 -3	 -3
2100	 -15.78	 -0.56	 5.41	 1	 1	 1	 -3	 -3	 -3
2200	 -11.63	 -1.35	 4.13	 1	 1	 1	 -3	 -3	 -3
2300	 1.14	 -1.21	 4.89	 1	 1	 1	 -3	 -3	 -3
2400	 -21.07	 -0.66	 4.34	 1	 1	 1	 -3	 -3	 -3
2500	 -3.62	 -0.50	 5.15	 1	 1	 1	 -3	 -3	 -3
2600	 -5.61	 -1.15	 4.36	 1	 1	 1	 -3	 -3	 -3
2700	 -10.97	 -1.52	 3.76	 1	 1	 1	 -3	 -3	 -3
2800	 -7.47	 -1.19	 6.77	 1	 1	 1	 -3	 -3	 -3
2900	 -5.80	 -0.79	 5.81	 1	 1	 1	 -3	 -3	 -3
3000	 -5.95	 -0.41	 5.57	 1	 1	 1	 -3	 -3	 -3
3100	 -5.73	 0.24	 5.42	 1	 1	 1	 -3	 -3	 -3
3200	 -26.69	 -0.97	 4.24	 1	 1	 1	 -3	 -3	 -3
3300	 -27.37	 -0.24	 4.86	 1	 1	 1	 -3	 -3	 -3
3400	 -23.89	 -0.06	 5.33	 1	 1	 1	 -3	 -3	 -3
3500	 -22.74	 -0.25	 4.75	 1	 1	 1	 -3	 -3	 -3
