#Time(ms)	 Value 	 Validity 	 avgValue 	 Diff 	 Outliers 	 invalidReason 
200	 -1.00 	0 	0.00 	1.00 	1 	0 
300	 -1.00 	0 	0.00 	1.00 	2 	0 
400	 -1.00 	0 	0.00 	1.00 	3 	0 
500	 126.16 	0 	75.70 	50.46 	3 	50.46 
600	 93.24 	0 	86.22 	7.02 	3 	7.02 
700	 97.33 	0 	92.89 	4.44 	0 	4.44 
800	 100.71 	0 	97.58 	3.13 	0 	3.13 
900	 100.71 	0 	97.58 	3.13 	1 	3.13 
1000	 82.11 	0 	88.30 	6.19 	0 	6.19 
1100	 82.11 	0 	88.30 	6.19 	1 	6.19 
1200	 82.11 	0 	88.30 	6.19 	2 	6.19 
1300	 88.16 	0 	88.22 	0.06 	0 	-1 
1400	 91.64 	0 	90.27 	1.37 	0 	-1 
1500	 96.89 	0 	94.24 	2.65 	0 	-1 
1600	 96.89 	0 	94.24 	2.65 	1 	-1 
1700	 95.28 	0 	94.86 	0.42 	0 	-1 
1800	 96.35 	0 	95.76 	0.59 	0 	-1 
1900	 110.32 	0 	104.49 	5.83 	0 	5.83 
2000	 110.32 	0 	104.49 	5.83 	1 	5.83 
2100	 129.54 	0 	119.52 	10.02 	0 	10.02 
2200	 129.54 	0 	119.52 	10.02 	1 	10.02 
2300	 129.54 	0 	119.52 	10.02 	2 	10.02 
2400	 129.54 	0 	119.52 	10.02 	3 	10.02 
2500	 51.50 	0 	78.71 	27.21 	3 	27.21 
2600	 75.53 	1 	76.80 	1.27 	3 	-3 
2700	 143.52 	0 	116.83 	26.69 	3 	26.69 
2800	 80.42 	0 	94.99 	14.57 	3 	14.57 
2900	 172.26 	0 	141.35 	30.91 	3 	30.91 
3000	 79.27 	0 	104.10 	24.83 	3 	24.83 
3100	 164.43 	0 	140.30 	24.13 	3 	24.13 
3200	 165.32 	0 	155.31 	10.01 	0 	10.01 
3300	 165.32 	0 	155.31 	10.01 	1 	10.01 
3400	 165.32 	0 	155.31 	10.01 	2 	10.01 
3500	 165.32 	0 	155.31 	10.01 	3 	10.01 
3600	 111.21 	0 	128.85 	17.64 	3 	17.64 
3700	 145.74 	0 	138.98 	6.76 	3 	6.76 
3800	 55.86 	0 	89.11 	33.25 	3 	33.25 
3900	 92.88 	1 	91.37 	1.51 	3 	-3 
4000	 125.18 	0 	111.66 	13.52 	3 	13.52 
4100	 97.95 	0 	103.43 	5.48 	3 	5.48 
