#Time(ms)	 Value 	 Validity 	 avgValue 	 Diff 	 Outliers 	 invalidReason 
200	 -1.00 	0 	0.00 	1.00 	0 	0 
300	 -1.00 	0 	0.00 	1.00 	1 	0 
400	 -1.00 	0 	0.00 	1.00 	2 	0 
500	 -1.00 	0 	0.00 	1.00 	3 	0 
600	 138.26 	0 	82.96 	55.30 	3 	55.30 
700	 -1.00 	0 	82.96 	83.96 	3 	0 
800	 -1.00 	0 	82.96 	83.96 	3 	0 
900	 205.45 	0 	156.45 	49.00 	3 	49.00 
1000	 197.00 	0 	180.78 	16.22 	0 	16.22 
1100	 199.58 	0 	192.06 	7.52 	0 	7.52 
1200	 202.60 	0 	198.38 	4.22 	0 	4.22 
1300	 205.90 	0 	202.89 	3.01 	0 	3.01 
1400	 210.97 	0 	207.74 	3.23 	0 	3.23 
1500	 210.97 	0 	207.74 	3.23 	1 	3.23 
1600	 208.74 	0 	208.34 	0.40 	0 	-1 
1700	 213.19 	0 	211.25 	1.94 	0 	-1 
1800	 208.48 	0 	209.59 	1.11 	0 	-1 
1900	 202.25 	0 	205.19 	2.94 	0 	-1 
2000	 199.49 	0 	201.77 	2.28 	0 	-1 
2100	 199.49 	0 	201.77 	2.28 	1 	-1 
2200	 199.49 	0 	201.77 	2.28 	2 	-1 
2300	 199.49 	0 	201.77 	2.28 	3 	-1 
2400	 106.50 	0 	144.61 	38.11 	3 	38.11 
2500	 139.69 	0 	141.66 	1.97 	3 	-1 
2600	 136.84 	1 	138.77 	1.93 	0 	-3 
2700	 136.84 	1 	138.77 	1.93 	1 	-3 
2800	 136.84 	1 	138.77 	1.93 	2 	-3 
2900	 149.48 	0 	145.19 	4.29 	0 	4.29 
3000	 149.48 	0 	145.19 	4.29 	1 	4.29 
3100	 141.02 	1 	142.69 	1.67 	0 	-3 
3200	 141.02 	1 	142.69 	1.67 	1 	-3 
3300	 124.47 	0 	131.76 	7.29 	0 	7.29 
3400	 131.32 	1 	131.50 	0.18 	0 	-3 
3500	 131.32 	1 	131.50 	0.18 	1 	-3 
3600	 131.32 	1 	131.50 	0.18 	2 	-3 
3700	 131.32 	1 	131.50 	0.18 	3 	-3 
3800	 114.95 	0 	121.57 	6.62 	0 	6.62 
3900	 114.95 	0 	121.57 	6.62 	1 	6.62 
4000	 132.57 	0 	128.17 	4.40 	0 	4.40 
