#Time(ms)	 Roll 	 Pitch 	 Yaw 	 xPos 	 yPos 	 zPos 	 xVal 	 yVal 	 zVal 	 State 	 oRoll 	 oPitch 	 oYaw 	 oThrottle 	 spX 	 spY 	 spZ 
22800	 8.21	 12.57	 -126.87	 4.71	 -2.08	 -4.75	 0	 0	 1	 hover	 1500	 1500	 1500	 -817	 0.00	 0.00	 0.00
22900	 8.21	 12.62	 -126.83	 4.71	 -2.08	 -6.53	 0	 0	 1	 hover	 1500	 1500	 1500	 -842	 0.00	 0.00	 0.00
23000	 8.21	 12.62	 -126.83	 4.71	 -2.08	 -3.15	 1	 0	 1	 hover	 1500	 1495	 1500	 -811	 0.00	 0.00	 0.00
23100	 7.67	 12.03	 -124.27	 4.62	 -2.08	 -2.00	 1	 1	 1	 hover	 1502	 1495	 1500	 -802	 0.00	 0.00	 0.00
23200	 7.60	 11.98	 -123.99	 4.62	 5.39	 -2.89	 1	 1	 1	 hover	 1494	 1495	 1500	 -813	 0.00	 0.00	 0.00
23300	 7.60	 11.98	 -123.99	 4.62	 -1.49	 3.08	 0	 1	 1	 hover	 1501	 1500	 1500	 -751	 0.00	 0.00	 0.00
23400	 6.14	 9.66	 -112.60	 4.62	 -1.49	 5.21	 1	 1	 1	 hover	 1501	 1495	 1500	 -724	 0.00	 0.00	 0.00
23500	 6.06	 9.57	 -112.19	 4.62	 -1.49	 5.21	 0	 0	 0	 hover	 1500	 1500	 1500	 -724	 0.00	 0.00	 0.00
23600	 6.06	 9.57	 -112.19	 4.62	 -1.49	 5.21	 0	 0	 0	 hover	 1500	 1500	 1500	 -724	 0.00	 0.00	 0.00
23700	 -4.24	 15.77	 -101.79	 4.62	 -1.49	 5.21	 0	 0	 0	 hover	 1500	 1500	 1500	 -724	 0.00	 0.00	 0.00
23800	 -4.44	 16.13	 -101.44	 4.62	 -1.49	 5.21	 0	 0	 0	 hover	 1500	 1500	 1500	 -724	 0.00	 0.00	 0.00
23900	 -4.44	 16.13	 -101.44	 4.62	 -1.49	 5.21	 0	 0	 0	 hover	 1500	 1500	 1500	 -724	 0.00	 0.00	 0.00
24000	 4.36	 10.68	 -89.35	 4.62	 -1.49	 5.21	 0	 0	 0	 hover	 1500	 1500	 1500	 -724	 0.00	 0.00	 0.00
24100	 5.17	 10.80	 -88.93	 4.62	 -1.49	 5.21	 0	 0	 0	 hover	 1500	 1500	 1500	 -724	 0.00	 0.00	 0.00
24200	 5.17	 10.80	 -88.93	 4.62	 -1.49	 5.21	 0	 0	 0	 hover	 1500	 1500	 1500	 -724	 0.00	 0.00	 0.00
24300	 4.81	 11.21	 -85.63	 4.62	 -1.49	 5.21	 0	 1	 1	 hover	 1501	 1500	 1500	 -719	 0.00	 0.00	 0.00
24400	 4.72	 11.09	 -85.65	 4.62	 -1.49	 5.75	 1	 0	 1	 hover	 1500	 1495	 1500	 -708	 0.00	 0.00	 0.00
24500	 4.72	 11.09	 -85.65	 -3.39	 -1.49	 6.37	 1	 0	 1	 hover	 1500	 1503	 1500	 -695	 0.00	 0.00	 0.00
24600	 4.71	 11.09	 -85.44	 -3.39	 -1.49	 6.73	 1	 0	 1	 hover	 1500	 1503	 1500	 -685	 0.00	 0.00	 0.00
24700	 4.70	 11.12	 -85.44	 -1.97	 -2.30	 5.01	 1	 1	 1	 hover	 1502	 1501	 1500	 -697	 0.00	 0.00	 0.00
24800	 4.70	 11.12	 -85.44	 -2.50	 -2.92	 6.03	 1	 1	 1	 hover	 1502	 1502	 1500	 -681	 0.00	 0.00	 0.00
24900	 4.69	 10.96	 -85.22	 -3.84	 -2.92	 6.03	 1	 0	 0	 hover	 1500	 1503	 1500	 -681	 0.00	 0.00	 0.00
25000	 4.69	 10.96	 -85.22	 -3.35	 -2.92	 6.03	 1	 0	 0	 hover	 1500	 1503	 1500	 -681	 0.00	 0.00	 0.00
25100	 4.69	 10.96	 -85.22	 -3.35	 -1.05	 4.66	 0	 1	 1	 hover	 1501	 1500	 1500	 -690	 0.00	 0.00	 0.00
25200	 4.68	 10.77	 -85.02	 -3.35	 -1.05	 5.95	 1	 0	 1	 hover	 1500	 1503	 1500	 -671	 0.00	 0.00	 0.00
25300	 4.69	 10.76	 -85.01	 -2.72	 -1.05	 5.99	 1	 0	 1	 hover	 1500	 1502	 1500	 -665	 0.00	 0.00	 0.00
25400	 4.69	 10.76	 -85.01	 -3.17	 -2.00	 6.54	 1	 1	 1	 hover	 1501	 1503	 1500	 -653	 0.00	 0.00	 0.00
25500	 4.67	 10.63	 -84.80	 -1.66	 -1.23	 6.54	 1	 1	 0	 hover	 1501	 1501	 1500	 -653	 0.00	 0.00	 0.00
25600	 4.67	 10.63	 -84.79	 -1.82	 -1.23	 5.95	 1	 1	 1	 hover	 1501	 1501	 1500	 -652	 0.00	 0.00	 0.00
25700	 4.67	 10.63	 -84.79	 -4.07	 -3.90	 6.75	 1	 1	 1	 hover	 1503	 1504	 1500	 -638	 0.00	 0.00	 0.00
25800	 4.65	 10.53	 -84.59	 -2.98	 -2.21	 7.52	 1	 1	 1	 hover	 1502	 1502	 1500	 -623	 0.00	 0.00	 0.00
25900	 4.65	 10.53	 -84.58	 -3.69	 -2.03	 7.39	 1	 1	 1	 hover	 1502	 1503	 1500	 -616	 0.00	 0.00	 0.00
26000	 4.65	 10.53	 -84.58	 0.07	 -0.69	 5.93	 1	 1	 1	 hover	 1500	 1499	 1500	 -625	 0.00	 0.00	 0.00
26100	 4.64	 10.44	 -84.37	 0.06	 -0.78	 5.52	 1	 1	 1	 hover	 1500	 1499	 1500	 -624	 0.00	 0.00	 0.00
26200	 4.63	 10.43	 -84.37	 -2.32	 -3.81	 5.52	 1	 1	 0	 hover	 1503	 1502	 1500	 -624	 0.00	 0.00	 0.00
26300	 4.63	 10.43	 -84.37	 -2.32	 -3.81	 5.52	 1	 1	 0	 hover	 1503	 1502	 1500	 -624	 0.00	 0.00	 0.00
26400	 4.62	 10.37	 -84.15	 -1.66	 -2.12	 5.52	 1	 1	 0	 hover	 1502	 1501	 1500	 -624	 0.00	 0.00	 0.00
26500	 4.62	 10.37	 -84.14	 -1.57	 -2.74	 5.52	 1	 1	 0	 hover	 1502	 1501	 1500	 -624	 0.00	 0.00	 0.00
26600	 4.62	 10.37	 -84.14	 -2.13	 -2.65	 7.51	 1	 1	 1	 hover	 1502	 1502	 1500	 -596	 0.00	 0.00	 0.00
26700	 4.61	 10.31	 -83.93	 -2.07	 -3.81	 7.51	 1	 1	 0	 hover	 1503	 1502	 1500	 -596	 0.00	 0.00	 0.00
26800	 4.62	 10.31	 -83.92	 -0.85	 -1.23	 6.12	 1	 1	 1	 hover	 1501	 1500	 1500	 -604	 0.00	 0.00	 0.00
26900	 4.62	 10.31	 -83.92	 -2.04	 -1.23	 6.76	 1	 0	 1	 hover	 1500	 1502	 1500	 -591	 0.00	 0.00	 0.00
27000	 4.61	 10.28	 -83.71	 -2.23	 -1.23	 6.76	 1	 0	 0	 hover	 1500	 1502	 1500	 -591	 0.00	 0.00	 0.00
27100	 4.61	 10.27	 -83.70	 -2.96	 -1.23	 7.38	 1	 0	 1	 hover	 1500	 1502	 1500	 -577	 0.00	 0.00	 0.00
27200	 4.61	 10.27	 -83.70	 0.98	 -1.23	 5.24	 1	 0	 1	 hover	 1500	 1499	 1500	 -593	 0.00	 0.00	 0.00
27300	 4.61	 10.24	 -83.49	 0.98	 -1.85	 6.10	 0	 1	 1	 hover	 1501	 1500	 1500	 -579	 0.00	 0.00	 0.00
27400	 4.61	 10.24	 -83.49	 -1.82	 -2.12	 6.35	 1	 1	 1	 hover	 1502	 1501	 1500	 -570	 0.00	 0.00	 0.00
27500	 4.61	 10.24	 -83.49	 -1.44	 -2.21	 6.56	 1	 1	 1	 hover	 1502	 1501	 1500	 -561	 0.00	 0.00	 0.00
27600	 4.60	 10.23	 -83.27	 -1.31	 -3.18	 7.48	 1	 1	 1	 hover	 1503	 1501	 1500	 -545	 0.00	 0.00	 0.00
27700	 4.60	 10.23	 -83.26	 -2.32	 -2.12	 7.45	 1	 1	 1	 hover	 1502	 1502	 1500	 -537	 0.00	 0.00	 0.00
27800	 4.60	 10.23	 -83.26	 -2.30	 -3.90	 7.45	 1	 1	 0	 hover	 1503	 1502	 1500	 -537	 0.00	 0.00	 0.00
27900	 4.59	 10.20	 -83.05	 -0.32	 -3.90	 6.23	 1	 0	 1	 hover	 1500	 1500	 1500	 -543	 0.00	 0.00	 0.00
28000	 4.59	 10.20	 -83.04	 -1.48	 -3.90	 6.62	 1	 0	 1	 hover	 1500	 1501	 1500	 -533	 0.00	 0.00	 0.00
28100	 4.59	 10.20	 -83.04	 -1.47	 -3.81	 7.20	 1	 1	 1	 hover	 1503	 1501	 1500	 -520	 0.00	 0.00	 0.00
28200	 4.59	 10.19	 -82.83	 -1.48	 -3.36	 7.19	 1	 1	 1	 hover	 1503	 1501	 1500	 -513	 0.00	 0.00	 0.00
28300	 4.59	 10.19	 -82.82	 -2.04	 -3.36	 7.30	 1	 0	 1	 hover	 1500	 1502	 1500	 -504	 0.00	 0.00	 0.00
28400	 4.59	 10.19	 -82.82	 -2.04	 -3.27	 4.61	 0	 1	 1	 hover	 1503	 1500	 1500	 -527	 0.00	 0.00	 0.00
28500	 4.58	 10.18	 -82.60	 -2.04	 -3.27	 5.94	 1	 0	 1	 hover	 1500	 1502	 1500	 -507	 0.00	 0.00	 0.00
28600	 4.58	 10.18	 -82.60	 -2.04	 -3.02	 8.02	 0	 1	 1	 hover	 1503	 1500	 1500	 -479	 0.00	 0.00	 0.00
28700	 4.58	 10.18	 -82.60	 -2.04	 -0.68	 4.75	 1	 1	 1	 hover	 1500	 1502	 1500	 -507	 0.00	 0.00	 0.00
28800	 4.58	 10.17	 -82.38	 -3.04	 -2.81	 5.76	 1	 1	 1	 hover	 1502	 1503	 1500	 -491	 0.00	 0.00	 0.00
28900	 4.58	 10.17	 -82.38	 -3.04	 -2.90	 6.83	 0	 1	 1	 hover	 1502	 1500	 1500	 -473	 0.00	 0.00	 0.00
29000	 4.58	 10.17	 -82.38	 -3.04	 -2.95	 6.83	 0	 1	 0	 hover	 1502	 1500	 1500	 -473	 0.00	 0.00	 0.00
29100	 4.58	 10.17	 -82.16	 -3.04	 -2.95	 6.98	 0	 1	 1	 hover	 1502	 1500	 1500	 -465	 0.00	 0.00	 0.00
29200	 4.57	 10.16	 -82.15	 -3.04	 -3.04	 6.98	 0	 1	 0	 hover	 1503	 1500	 1500	 -465	 0.00	 0.00	 0.00
29300	 4.57	 10.16	 -82.15	 -2.12	 -3.04	 4.92	 1	 0	 1	 hover	 1500	 1502	 1500	 -480	 0.00	 0.00	 0.00
29400	 4.57	 10.16	 -81.95	 -3.28	 -3.04	 7.12	 1	 0	 1	 hover	 1500	 1503	 1500	 -451	 0.00	 0.00	 0.00
29500	 4.57	 10.16	 -81.93	 6.86	 -3.04	 6.18	 1	 0	 1	 hover	 1500	 1493	 1500	 -454	 0.00	 0.00	 0.00
29600	 4.57	 10.16	 -81.93	 6.86	 -3.04	 6.18	 0	 0	 0	 hover	 1500	 1500	 1500	 -454	 0.00	 0.00	 0.00
29700	 4.57	 10.15	 -81.72	 6.86	 -2.21	 7.95	 0	 1	 1	 hover	 1502	 1500	 1500	 -429	 0.00	 0.00	 0.00
29800	 4.57	 10.15	 -81.72	 8.37	 -0.69	 5.66	 1	 1	 1	 hover	 1500	 1491	 1500	 -446	 0.00	 0.00	 0.00
29900	 4.57	 10.15	 -81.72	 7.09	 -1.32	 5.81	 1	 1	 1	 hover	 1501	 1492	 1500	 -439	 0.00	 0.00	 0.00
30000	 4.56	 10.15	 -81.50	 7.30	 -1.32	 4.82	 1	 0	 1	 hover	 1500	 1492	 1500	 -444	 0.00	 0.00	 0.00
30100	 4.57	 10.15	 -81.49	 7.30	 -1.32	 4.82	 1	 0	 0	 hover	 1500	 1492	 1500	 -444	 0.00	 0.00	 0.00
