#Time(ms)	 Roll 	 Pitch 	 Yaw 	 gX 	 Gy 	 gZ 
200	 6.98	 17.55	 -134.53	 -5.00	 11.00	 -29.00
300	 6.94	 17.52	 -134.53	 1.00	 28.00	 28.00
400	 6.94	 17.52	 -134.53	 1.00	 28.00	 28.00
500	 6.63	 16.39	 -134.73	 7.00	 14.00	 -7.00
600	 6.57	 16.35	 -134.73	 3.00	 11.00	 6.00
700	 6.57	 16.35	 -134.73	 3.00	 11.00	 6.00
800	 6.31	 15.43	 -134.87	 2.00	 29.00	 -5.00
900	 6.33	 15.40	 -134.87	 -1.00	 18.00	 6.00
1000	 6.33	 15.40	 -134.87	 -1.00	 18.00	 6.00
1100	 6.05	 14.69	 -135.00	 43.00	 -19.00	 11.00
1200	 6.09	 14.65	 -135.00	 36.00	 30.00	 -11.00
1300	 6.09	 14.65	 -135.00	 36.00	 30.00	 -11.00
1400	 5.86	 14.08	 -135.10	 -89.00	 -37.00	 28.00
1500	 5.89	 14.07	 -135.10	 -10.00	 7.00	 -7.00
1600	 5.89	 14.07	 -135.10	 -10.00	 7.00	 -7.00
1700	 5.72	 13.56	 -135.20	 0.00	 90.00	 -67.00
1800	 5.69	 13.53	 -135.19	 -3.00	 11.00	 14.00
1900	 5.69	 13.53	 -135.19	 -3.00	 11.00	 14.00
2000	 5.57	 13.17	 -135.25	 19.00	 110.00	 -32.00
2100	 5.53	 13.17	 -135.26	 109.00	 94.00	 -3.00
2200	 5.53	 13.17	 -135.26	 109.00	 94.00	 -3.00
2300	 5.53	 12.86	 -135.30	 216.00	 -95.00	 81.00
2400	 5.56	 12.86	 -135.29	 71.00	 -32.00	 -15.00
2500	 5.56	 12.86	 -135.29	 71.00	 -32.00	 -15.00
2600	 5.43	 12.63	 -135.19	 -33.00	 -34.00	 -75.00
2700	 5.42	 12.62	 -135.16	 -42.00	 127.00	 -59.00
2800	 5.42	 12.62	 -135.16	 -42.00	 127.00	 -59.00
2900	 5.40	 12.42	 -134.64	 -132.00	 143.00	 -133.00
3000	 5.37	 12.40	 -134.61	 20.00	 91.00	 -82.00
3100	 5.37	 12.40	 -134.61	 20.00	 91.00	 -82.00
3200	 5.27	 12.24	 -133.29	 -1.00	 102.00	 -116.00
3300	 5.27	 12.25	 -133.25	 45.00	 -50.00	 -98.00
3400	 5.27	 12.25	 -133.25	 45.00	 -50.00	 -98.00
3500	 5.07	 12.00	 -131.60	 -28.00	 -117.00	 -24.00
3600	 5.08	 11.91	 -131.56	 47.00	 76.00	 47.00
3700	 5.08	 11.91	 -131.56	 47.00	 76.00	 47.00
3800	 4.11	 12.01	 -131.81	 77.00	 377.00	 241.00
3900	 4.13	 12.00	 -131.92	 64.00	 412.00	 306.00
4000	 4.13	 12.00	 -131.92	 64.00	 412.00	 306.00
4100	 2.51	 14.73	 -136.31	 4.00	 -95.00	 122.00
4200	 2.51	 14.50	 -136.50	 69.00	 -385.00	 230.00
4300	 2.51	 14.50	 -136.50	 69.00	 -385.00	 230.00
4400	 1.41	 10.47	 -140.73	 75.00	 122.00	 223.00
4500	 1.37	 10.42	 -140.85	 -13.00	 128.00	 218.00
4600	 1.37	 10.42	 -140.85	 -13.00	 128.00	 218.00
4700	 1.23	 12.43	 -144.44	 -40.00	 306.00	 -49.00
4800	 1.26	 12.33	 -144.53	 126.00	 127.00	 -118.00
4900	 1.26	 12.33	 -144.53	 126.00	 127.00	 -118.00
5000	 -1.00	 11.08	 -144.47	 454.00	 345.00	 10.00
5100	 -1.26	 11.05	 -144.40	 -158.00	 80.00	 -57.00
5200	 -1.26	 11.05	 -144.40	 -158.00	 80.00	 -57.00
5300	 -2.01	 13.29	 -143.24	 -554.00	 427.00	 -193.00
5400	 -1.75	 13.38	 -143.20	 -511.00	 128.00	 -177.00
5500	 -1.75	 13.38	 -143.20	 -511.00	 128.00	 -177.00
5600	 5.31	 12.34	 -141.96	 -139.00	 93.00	 -87.00
5700	 5.36	 12.27	 -141.91	 -155.00	 -50.00	 -84.00
5800	 5.36	 12.27	 -141.91	 -155.00	 -50.00	 -84.00
5900	 4.78	 10.86	 -140.53	 205.00	 175.00	 -114.00
6000	 4.65	 10.78	 -140.51	 109.00	 -328.00	 -80.00
6100	 4.65	 10.78	 -140.51	 109.00	 -328.00	 -80.00
6200	 1.48	 8.80	 -139.73	 20.00	 382.00	 -109.00
6300	 1.35	 8.94	 -139.65	 -116.00	 -71.00	 -127.00
6400	 1.35	 8.94	 -139.65	 -116.00	 -71.00	 -127.00
6500	 1.63	 8.26	 -138.16	 -186.00	 -348.00	 -115.00
6600	 1.74	 8.10	 -138.11	 -36.00	 -213.00	 -96.00
6700	 1.74	 8.10	 -138.11	 -36.00	 -213.00	 -96.00
6800	 2.49	 6.43	 -136.23	 -46.00	 430.00	 -36.00
6900	 2.37	 6.72	 -136.16	 73.00	 -147.00	 158.00
7000	 2.37	 6.72	 -136.16	 73.00	 -147.00	 158.00
7100	 1.49	 10.62	 -137.23	 -69.00	 574.00	 148.00
7200	 1.46	 10.75	 -137.32	 -192.00	 425.00	 86.00
7300	 1.46	 10.75	 -137.32	 -192.00	 425.00	 86.00
7400	 2.40	 13.75	 -139.86	 -104.00	 84.00	 86.00
7500	 2.53	 13.68	 -139.94	 -136.00	 -118.00	 71.00
7600	 2.53	 13.68	 -139.94	 -136.00	 -118.00	 71.00
7700	 3.28	 10.54	 -142.35	 -177.00	 148.00	 -29.00
7800	 3.30	 10.49	 -142.41	 -36.00	 -51.00	 8.00
7900	 3.30	 10.49	 -142.41	 -36.00	 -51.00	 8.00
8000	 3.16	 9.27	 -143.14	 -34.00	 -64.00	 -205.00
8100	 3.07	 9.28	 -143.08	 49.00	 156.00	 -210.00
8200	 3.07	 9.28	 -143.08	 49.00	 156.00	 -210.00
8300	 1.66	 8.67	 -140.31	 124.00	 -17.00	 -10.00
8400	 1.58	 8.62	 -140.21	 -268.00	 605.00	 -84.00
8500	 1.58	 8.62	 -140.21	 -268.00	 605.00	 -84.00
8600	 2.17	 13.02	 -138.57	 -56.00	 217.00	 -110.00
8700	 2.25	 13.15	 -138.56	 234.00	 48.00	 -70.00
8800	 2.25	 13.15	 -138.56	 234.00	 48.00	 -70.00
8900	 0.24	 12.70	 -138.00	 262.00	 91.00	 -5.00
9000	 0.11	 12.56	 -138.01	 196.00	 -204.00	 -27.00
9100	 0.11	 12.56	 -138.01	 196.00	 -204.00	 -27.00
9200	 -2.21	 10.56	 -136.57	 -367.00	 40.00	 -347.00
9300	 -2.07	 10.33	 -136.42	 -515.00	 -208.00	 -258.00
9400	 -2.07	 10.33	 -136.42	 -515.00	 -208.00	 -258.00
9500	 4.19	 6.49	 -132.24	 -37.00	 -70.00	 -56.00
9600	 4.26	 6.43	 -132.16	 -98.00	 -78.00	 -6.00
9700	 4.26	 6.43	 -132.16	 -98.00	 -78.00	 -6.00
9800	 4.42	 6.10	 -131.89	 199.00	 138.00	 258.00
9900	 4.31	 6.20	 -131.95	 18.00	 177.00	 279.00
10000	 4.31	 6.20	 -131.95	 18.00	 177.00	 279.00
10100	 3.20	 11.10	 -134.65	 -235.00	 277.00	 249.00
10200	 3.23	 11.31	 -134.77	 -14.00	 107.00	 365.00
10300	 3.23	 11.31	 -134.77	 -14.00	 107.00	 365.00
10400	 2.65	 13.67	 -140.41	 157.00	 259.00	 368.00
10500	 2.53	 13.62	 -140.70	 274.00	 -25.00	 342.00
10600	 2.53	 13.62	 -140.70	 274.00	 -25.00	 342.00
10700	 -1.03	 14.29	 -146.03	 -35.00	 -125.00	 154.00
10800	 -0.95	 14.27	 -146.14	 -192.00	 -43.00	 -70.00
10900	 -0.95	 14.27	 -146.14	 -192.00	 -43.00	 -70.00
11000	 2.00	 12.82	 -147.03	 -164.00	 280.00	 -69.00
