#Time(ms)	 xPos 	 yPos 	 zPos 	 xValid 	 yValid 	 zValid 	 validreasons x-y-z 
200	 0.00	 0.00	 0.00	 0	 0	 0	 -2	 -2	 -2
300	 0.00	 0.00	 0.00	 0	 0	 0	 -2	 -2	 -2
400	 0.00	 0.00	 0.00	 1	 1	 1	 -3	 -3	 -3
500	 19.28	 -4.08	 0.73	 1	 1	 1	 -3	 -3	 -3
600	 10.74	 -5.87	 -0.33	 1	 1	 1	 -3	 -3	 -3
700	 7.36	 -4.33	 0.46	 1	 1	 1	 -3	 -3	 -3
800	 28.78	 -5.71	 -0.27	 1	 1	 1	 -3	 -3	 -3
900	 26.25	 -6.02	 -0.13	 1	 1	 1	 -3	 -3	 -3
1000	 11.91	 -6.20	 -0.92	 1	 1	 1	 -3	 -3	 -3
1100	 17.62	 -4.93	 0.07	 1	 1	 1	 -3	 -3	 -3
1200	 22.45	 3.73	 0.34	 1	 1	 1	 -3	 -3	 -3
1300	 22.91	 3.13	 0.79	 1	 1	 1	 -3	 -3	 -3
1400	 23.72	 2.12	 0.93	 1	 1	 1	 -3	 -3	 -3
1500	 24.87	 0.91	 0.91	 1	 1	 1	 -3	 -3	 -3
1600	 29.80	 2.70	 0.41	 1	 1	 1	 -3	 -3	 -3
1700	 28.12	 1.02	 0.91	 1	 1	 1	 -3	 -3	 -3
1800	 2.96	 1.72	 0.58	 1	 1	 1	 -3	 -3	 -3
1900	 14.25	 0.80	 -0.22	 1	 1	 1	 -3	 -3	 -3
2000	 18.31	 2.98	 0.48	 1	 1	 1	 -3	 -3	 -3
2100	 29.66	 7.12	 0.87	 1	 1	 1	 -3	 -3	 -3
2200	 12.52	 9.07	 0.90	 1	 1	 1	 -3	 -3	 -3
2300	 7.06	 9.72	 0.85	 1	 1	 1	 -3	 -3	 -3
2400	 4.69	 10.02	 0.63	 1	 1	 1	 -3	 -3	 -3
2500	 6.73	 8.75	 -0.71	 1	 1	 1	 -3	 -3	 -3
2600	 30.22	 7.46	 -0.33	 1	 1	 1	 -3	 -3	 -3
2700	 14.54	 3.56	 0.06	 1	 1	 1	 -3	 -3	 -3
2800	 19.82	 1.91	 0.11	 1	 1	 1	 -3	 -3	 -3
2900	 28.90	 1.70	 -0.55	 1	 1	 1	 -3	 -3	 -3
3000	 11.16	 2.71	 -1.00	 1	 1	 1	 -3	 -3	 -3
3100	 18.95	 1.42	 -1.75	 1	 1	 1	 -3	 -3	 -3
3200	 18.58	 2.16	 -1.20	 1	 1	 1	 -3	 -3	 -3
3300	 34.11	 5.35	 -0.79	 1	 1	 1	 -3	 -3	 -3
3400	 24.23	 1.99	 -0.78	 1	 1	 1	 -3	 -3	 -3
3500	 13.94	 2.77	 -0.92	 1	 1	 1	 -3	 -3	 -3
