#Time(ms)	 Value 	 Validity 	 avgValue 	 Diff 	 Outliers 	 invalidReason 
200	 -1.00 	0 	0.00 	1.00 	0 	0 
300	 -1.00 	0 	0.00 	1.00 	1 	0 
400	 -1.00 	0 	0.00 	1.00 	2 	0 
500	 -1.00 	0 	0.00 	1.00 	3 	0 
600	 159.62 	0 	95.77 	63.85 	3 	63.85 
700	 161.76 	0 	135.36 	26.40 	0 	26.40 
800	 160.51 	0 	150.45 	10.06 	0 	10.06 
900	 162.83 	0 	157.88 	4.95 	0 	4.95 
1000	 158.91 	0 	158.50 	0.41 	0 	-1 
1100	 159.44 	0 	159.06 	0.38 	0 	-1 
1200	 160.42 	0 	159.88 	0.54 	0 	-1 
1300	 160.42 	0 	159.88 	0.54 	1 	-1 
1400	 158.82 	0 	159.24 	0.42 	0 	-1 
1500	 153.13 	0 	155.58 	2.45 	0 	-1 
1600	 159.00 	0 	157.63 	1.37 	0 	-1 
1700	 142.36 	0 	148.47 	6.11 	0 	6.11 
1800	 156.33 	0 	153.19 	3.14 	0 	3.14 
1900	 152.32 	0 	152.67 	0.35 	0 	-1 
2000	 154.02 	0 	153.48 	0.54 	0 	-1 
2100	 151.61 	0 	152.36 	0.75 	0 	-1 
2200	 145.12 	0 	148.01 	2.89 	0 	-1 
2300	 150.10 	0 	149.27 	0.83 	0 	-1 
2400	 136.40 	0 	141.55 	5.15 	0 	5.15 
2500	 119.22 	0 	128.15 	8.93 	0 	8.93 
2600	 119.22 	0 	128.15 	8.93 	1 	8.93 
2700	 119.22 	0 	128.15 	8.93 	2 	8.93 
2800	 119.22 	0 	128.15 	8.93 	3 	8.93 
2900	 159.71 	0 	147.09 	12.62 	3 	12.62 
3000	 162.56 	0 	156.37 	6.19 	0 	6.19 
3100	 157.31 	0 	156.93 	0.38 	0 	-1 
3200	 167.19 	0 	163.09 	4.10 	0 	4.10 
3300	 168.43 	0 	166.29 	2.14 	0 	-1 
3400	 162.11 	0 	163.78 	1.67 	0 	-1 
3500	 152.24 	0 	156.86 	4.62 	0 	4.62 
3600	 152.24 	0 	156.86 	4.62 	1 	4.62 
3700	 152.24 	0 	156.86 	4.62 	2 	4.62 
3800	 152.24 	0 	156.86 	4.62 	3 	4.62 
3900	 197.09 	0 	181.00 	16.09 	3 	16.09 
4000	 126.16 	0 	148.09 	21.93 	3 	21.93 
