#Time(ms)	 Value 	 Validity 	 avgValue 	 Diff 	 Outliers 	 invalidReason 
200	 -1.00 	0 	0.00 	1.00 	0 	0 
300	 -1.00 	0 	0.00 	1.00 	1 	0 
400	 -1.00 	0 	0.00 	1.00 	2 	0 
500	 -1.00 	0 	0.00 	1.00 	3 	0 
600	 183.83 	0 	110.30 	73.53 	3 	73.53 
700	 175.02 	0 	149.13 	25.89 	0 	25.89 
800	 161.22 	0 	156.38 	4.84 	0 	4.84 
900	 153.04 	0 	154.38 	1.34 	0 	-1 
1000	 160.78 	0 	158.22 	2.56 	0 	-1 
1100	 154.64 	0 	156.07 	1.43 	0 	-1 
1200	 154.64 	0 	156.07 	1.43 	1 	-1 
1300	 154.64 	0 	156.07 	1.43 	2 	-1 
1400	 154.64 	0 	156.07 	1.43 	3 	-1 
1500	 182.67 	0 	172.03 	10.64 	3 	10.64 
1600	 186.05 	0 	180.44 	5.61 	0 	5.61 
1700	 186.23 	0 	183.91 	2.32 	0 	-1 
1800	 186.23 	0 	183.91 	2.32 	1 	-1 
1900	 171.81 	0 	176.65 	4.84 	0 	4.84 
2000	 168.08 	0 	171.51 	3.43 	0 	3.43 
2100	 164.61 	0 	167.37 	2.76 	0 	-1 
2200	 162.29 	0 	164.32 	2.03 	0 	-1 
2300	 159.89 	0 	161.66 	1.77 	0 	-1 
2400	 161.22 	0 	161.40 	0.18 	0 	-1 
2500	 159.18 	0 	160.07 	0.89 	0 	-1 
2600	 159.18 	0 	160.07 	0.89 	1 	-1 
2700	 154.19 	0 	156.54 	2.35 	0 	-1 
2800	 170.92 	0 	165.17 	5.75 	0 	5.75 
2900	 153.04 	0 	157.89 	4.85 	0 	4.85 
3000	 153.04 	0 	157.89 	4.85 	1 	4.85 
3100	 150.81 	0 	153.64 	2.83 	0 	-1 
3200	 141.91 	0 	146.60 	4.69 	0 	4.69 
3300	 144.32 	0 	145.23 	0.91 	0 	-1 
3400	 141.82 	0 	143.19 	1.37 	0 	-1 
3500	 142.27 	0 	142.64 	0.37 	0 	-1 
3600	 140.93 	0 	141.61 	0.68 	0 	-1 
3700	 145.83 	0 	144.14 	1.69 	0 	-1 
3800	 139.96 	0 	141.63 	1.67 	0 	-1 
3900	 142.45 	0 	142.12 	0.33 	0 	-1 
4000	 150.46 	0 	147.13 	3.33 	0 	3.33 
