#Time(ms)	 xPos 	 yPos 	 zPos 	 xValid 	 yValid 	 zValid 	 validreasons x-y-z 
200	 0.00	 0.00	 0.00	 0	 0	 0	 -2	 -2	 -2
300	 0.00	 0.00	 0.00	 0	 0	 0	 -2	 -2	 -2
400	 0.00	 0.00	 0.00	 0	 1	 0	 -2	 -3	 -2
500	 0.00	 -1.60	 0.00	 1	 1	 0	 -3	 -3	 -2
600	 3.25	 0.56	 0.00	 1	 1	 1	 -3	 -3	 -3
700	 9.89	 -0.11	 0.10	 1	 1	 1	 -3	 -3	 -3
800	 9.03	 -1.28	 -0.14	 1	 1	 1	 -3	 -3	 -3
900	 15.16	 4.06	 -0.21	 1	 1	 1	 -3	 -3	 -3
1000	 9.64	 -7.30	 -0.50	 1	 1	 1	 -3	 -3	 -3
1100	 18.09	 7.40	 -0.48	 1	 1	 1	 -3	 -3	 -3
1200	 8.53	 6.78	 -0.98	 1	 1	 1	 -3	 -3	 -3
1300	 10.21	 3.23	 -1.05	 1	 1	 1	 -3	 -3	 -3
1400	 12.57	 -5.26	 -3.79	 1	 1	 1	 -3	 -3	 -3
1500	 10.69	 6.91	 -21.74	 1	 1	 1	 -3	 -3	 -3
1600	 20.69	 5.91	 -21.74	 1	 1	 1	 -3	 -3	 -3
1700	 3.85	 10.05	 -21.74	 1	 1	 0	 -3	 -3	 -2
1800	 19.68	 17.71	 -21.74	 1	 1	 1	 -3	 -3	 -3
1900	 12.05	 4.77	 -21.79	 1	 1	 1	 -3	 -3	 -3
2000	 -15.11	 3.74	 -28.42	 1	 1	 1	 -3	 -3	 -3
2100	 -6.70	 -4.25	 -32.88	 1	 1	 1	 -3	 -3	 -3
2200	 4.29	 5.16	 -41.09	 1	 1	 1	 -3	 -3	 -3
2300	 0.21	 -13.48	 -42.65	 1	 1	 1	 -3	 -3	 -3
2400	 -3.54	 -16.78	 -46.89	 1	 1	 1	 -3	 -3	 -3
2500	 5.43	 -18.95	 -48.98	 1	 1	 1	 -3	 -3	 -3
2600	 -9.55	 -21.87	 -49.20	 1	 1	 1	 -3	 -3	 -3
2700	 8.34	 -22.64	 -48.34	 1	 1	 1	 -3	 -3	 -3
2800	 -9.18	 -20.89	 -51.79	 1	 1	 1	 -3	 -3	 -3
2900	 -3.01	 -14.54	 -54.53	 1	 1	 1	 -3	 -3	 -3
3000	 -9.59	 -21.90	 -53.09	 1	 1	 1	 -3	 -3	 -3
3100	 -10.88	 -24.42	 -49.01	 1	 1	 1	 -3	 -3	 -3
3200	 -11.94	 -20.01	 -44.16	 1	 1	 1	 -3	 -3	 -3
3300	 -14.97	 -17.87	 -5.04	 1	 1	 1	 -3	 -3	 -3
3400	 -1.75	 -24.03	 -5.75	 1	 1	 1	 -3	 -3	 -3
3500	 -1.75	 -24.61	 -4.34	 1	 1	 1	 -3	 -3	 -3
