#Time(ms)	 xPos 	 yPos 	 zPos 	 xValid 	 yValid 	 zValid 	 validreasons x-y-z 
6900	 -0.39	 -1.14	 0.37	 1	 1	 1	 -3	 -3	 -3
7000	 0.20	 -1.23	 0.36	 1	 1	 1	 -3	 -3	 -3
7100	 0.20	 -1.40	 0.37	 1	 1	 1	 -3	 -3	 -3
7200	 -2.02	 -1.30	 0.31	 1	 1	 1	 -3	 -3	 -3
7300	 -2.22	 -0.85	 0.29	 1	 1	 1	 -3	 -3	 -3
7400	 -2.70	 -1.57	 0.43	 1	 1	 1	 -3	 -3	 -3
7500	 -2.21	 -1.87	 0.30	 1	 1	 1	 -3	 -3	 -3
7600	 -1.71	 -1.35	 0.05	 1	 1	 1	 -3	 -3	 -3
7700	 -1.20	 -1.66	 0.50	 1	 1	 1	 -3	 -3	 -3
7800	 -0.65	 -2.35	 0.41	 1	 1	 1	 -3	 -3	 -3
7900	 -0.65	 -1.97	 0.45	 0	 1	 1	 2.39	 -3	 -3
8000	 -0.16	 -2.26	 0.56	 1	 1	 1	 -3	 -3	 -3
8100	 0.23	 -2.26	 0.54	 1	 0	 1	 -3	 2.61	 -3
8200	 -0.13	 -2.26	 0.45	 1	 0	 1	 -3	 2.78	 -3
8300	 -0.13	 -2.26	 0.40	 0	 0	 1	 2.42	 2.32	 -3
8400	 -0.85	 -2.40	 0.45	 1	 1	 1	 -3	 -3	 -3
8500	 -1.26	 -2.47	 0.53	 1	 1	 1	 -3	 -3	 -3
8600	 -1.26	 -2.27	 0.52	 1	 1	 1	 -3	 -3	 -3
8700	 -0.72	 -2.27	 0.54	 1	 0	 1	 -3	 2.68	 -3
8800	 -0.51	 -2.27	 0.37	 1	 0	 1	 -3	 2.24	 -3
8900	 -1.18	 -2.27	 0.25	 1	 0	 1	 -3	 2.63	 -3
9000	 -0.89	 -2.27	 0.15	 1	 0	 1	 -3	 3.38	 -3
9100	 -0.39	 -2.27	 0.77	 1	 0	 1	 -3	 2.20	 -3
9200	 -0.69	 -2.27	 1.01	 1	 0	 1	 -3	 2.39	 -3
9300	 -0.94	 -1.54	 0.93	 1	 1	 1	 -3	 -3	 -3
9400	 -1.01	 -1.54	 0.96	 1	 0	 1	 -3	 2.92	 -3
9500	 -1.68	 -0.28	 0.99	 1	 1	 1	 -3	 -3	 -3
9600	 -1.61	 -0.13	 0.71	 1	 1	 1	 -3	 -3	 -3
9700	 -1.61	 -1.05	 0.42	 0	 1	 1	 -2	 -3	 -3
9800	 -4.33	 -1.05	 0.35	 1	 0	 1	 -3	 3.96	 -3
9900	 -4.33	 -1.05	 0.29	 0	 0	 1	 -2	 3.54	 -3
10000	 -4.33	 -1.05	 0.26	 0	 0	 1	 -2	 3.46	 -3
10100	 -6.67	 -1.05	 0.21	 1	 0	 1	 -3	 3.00	 -3
