#Time(ms)	 Value 	 Validity 	 avgValue 	 Diff 	 Outliers 	 invalidReason 
4100	 165.05 	1 	165.93 	0.88 	0 	-3 
4200	 168.97 	1 	166.84 	2.13 	0 	-3 
4300	 165.58 	1 	166.46 	0.88 	0 	-3 
4400	 167.19 	1 	166.68 	0.51 	0 	-3 
4500	 167.27 	1 	166.86 	0.41 	0 	-3 
4600	 167.27 	1 	166.86 	0.41 	1 	-3 
4700	 166.74 	1 	166.82 	0.08 	0 	-3 
4800	 165.58 	1 	166.45 	0.87 	0 	-3 
4900	 167.27 	1 	166.70 	0.57 	0 	-3 
5000	 165.67 	1 	166.39 	0.72 	0 	-3 
5100	 167.81 	1 	166.81 	1.00 	0 	-3 
5200	 165.14 	1 	166.31 	1.17 	0 	-3 
5300	 166.83 	1 	166.47 	0.36 	0 	-3 
5400	 164.34 	1 	165.83 	1.49 	0 	-3 
5500	 167.90 	1 	166.45 	1.45 	0 	-3 
5600	 167.36 	1 	166.72 	0.64 	0 	-3 
5700	 166.83 	1 	166.76 	0.07 	0 	-3 
5800	 167.81 	1 	167.07 	0.74 	0 	-3 
5900	 165.58 	1 	166.62 	1.04 	0 	-3 
6000	 165.67 	1 	166.34 	0.67 	0 	-3 
6100	 167.36 	1 	166.64 	0.72 	0 	-3 
6200	 165.05 	1 	166.17 	1.12 	0 	-3 
6300	 167.81 	1 	166.66 	1.15 	0 	-3 
6400	 166.12 	1 	166.50 	0.38 	0 	-3 
6500	 165.67 	1 	166.25 	0.58 	0 	-3 
6600	 166.21 	1 	166.24 	0.03 	0 	-3 
6700	 165.67 	1 	166.07 	0.40 	0 	-3 
6800	 165.05 	1 	165.76 	0.71 	0 	-3 
6900	 168.43 	1 	166.56 	1.87 	0 	-3 
7000	 166.21 	1 	166.46 	0.25 	0 	-3 
7100	 166.21 	1 	166.46 	0.25 	1 	-3 
7200	 170.57 	1 	167.69 	2.88 	0 	-3 
7300	 168.34 	1 	167.89 	0.45 	0 	-3 
7400	 169.50 	1 	168.37 	1.13 	0 	-3 
7500	 166.74 	1 	167.88 	1.14 	0 	-3 
7600	 166.21 	1 	167.38 	1.17 	0 	-3 
7700	 165.67 	1 	166.87 	1.20 	0 	-3 
7800	 165.05 	1 	166.32 	1.27 	0 	-3 
7900	 165.05 	1 	165.94 	0.89 	0 	-3 
8000	 165.58 	1 	165.83 	0.25 	0 	-3 
8100	 164.52 	1 	165.44 	0.92 	0 	-3 
8200	 166.65 	1 	165.80 	0.85 	0 	-3 
8300	 166.21 	1 	165.92 	0.29 	0 	-3 
8400	 167.90 	1 	166.52 	1.38 	0 	-3 
8500	 167.90 	1 	166.93 	0.97 	0 	-3 
8600	 167.90 	1 	166.93 	0.97 	1 	-3 
8700	 165.14 	1 	166.39 	1.25 	0 	-3 
8800	 165.67 	1 	166.18 	0.51 	0 	-3 
8900	 166.21 	1 	166.19 	0.02 	0 	-3 
9000	 166.30 	1 	166.22 	0.08 	0 	-3 
9100	 165.67 	1 	166.06 	0.39 	0 	-3 
9200	 166.21 	1 	166.10 	0.11 	0 	-3 
9300	 167.81 	1 	166.61 	1.20 	0 	-3 
9400	 166.21 	1 	166.49 	0.28 	0 	-3 
9500	 -1.00 	0 	166.49 	167.49 	0 	167.49 
9600	 -1.00 	0 	166.49 	167.49 	0 	167.49 
9700	 -1.00 	0 	166.49 	167.49 	1 	167.49 
9800	 -1.00 	0 	166.49 	167.49 	2 	167.49 
9900	 -1.00 	0 	166.49 	167.49 	3 	167.49 
10000	 -1.00 	0 	166.49 	167.49 	4 	167.49 
10100	 -1.00 	0 	166.49 	167.49 	5 	167.49 
