#Time(ms)	 Value 	 Validity 	 avgValue 	 Diff 	 Outliers 	 invalidReason 
200	 -1.00 	0 	0.00 	1.00 	0 	0 
300	 -1.00 	0 	0.00 	1.00 	1 	0 
400	 -1.00 	0 	0.00 	1.00 	2 	0 
500	 -1.00 	0 	0.00 	1.00 	3 	0 
600	 -1.00 	0 	0.00 	1.00 	4 	0 
700	 -1.00 	0 	0.00 	1.00 	5 	0 
800	 175.19 	0 	52.56 	122.63 	5 	122.63 
900	 169.05 	0 	87.50 	81.55 	0 	81.55 
1000	 169.68 	0 	112.16 	57.52 	0 	57.52 
1100	 172.61 	0 	130.29 	42.32 	0 	42.32 
1200	 172.61 	0 	142.99 	29.62 	0 	29.62 
1300	 170.83 	0 	151.34 	19.49 	0 	19.49 
1400	 169.86 	0 	156.90 	12.96 	0 	12.96 
1500	 170.75 	0 	161.05 	9.70 	0 	9.70 
1600	 171.81 	0 	164.28 	7.53 	0 	7.53 
1700	 171.55 	0 	166.46 	5.09 	0 	5.09 
1800	 174.13 	0 	168.76 	5.37 	0 	5.37 
1900	 168.52 	1 	168.69 	0.17 	0 	-3 
2000	 169.23 	1 	168.85 	0.38 	0 	-3 
2100	 169.86 	1 	169.15 	0.71 	0 	-3 
2200	 170.92 	1 	169.68 	1.24 	0 	-3 
2300	 169.59 	1 	169.66 	0.07 	0 	-3 
2400	 171.37 	1 	170.17 	1.20 	0 	-3 
2500	 169.94 	1 	170.10 	0.16 	0 	-3 
2600	 171.28 	1 	170.45 	0.83 	0 	-3 
2700	 172.44 	1 	171.05 	1.39 	0 	-3 
2800	 171.81 	1 	171.28 	0.53 	0 	-3 
2900	 177.24 	0 	173.07 	4.17 	0 	4.17 
3000	 176.53 	1 	174.11 	2.42 	0 	-3 
3100	 169.86 	1 	172.83 	2.97 	0 	-3 
3200	 167.63 	0 	171.27 	3.64 	0 	3.64 
3300	 169.86 	1 	170.85 	0.99 	0 	-3 
3400	 167.72 	1 	169.91 	2.19 	0 	-3 
3500	 168.08 	1 	169.36 	1.28 	0 	-3 
3600	 170.12 	1 	169.59 	0.53 	0 	-3 
3700	 168.52 	1 	169.27 	0.75 	0 	-3 
3800	 177.42 	0 	171.71 	5.71 	0 	5.71 
3900	 171.55 	1 	171.66 	0.11 	0 	-3 
4000	 167.99 	1 	170.56 	2.57 	0 	-3 
