#Time(ms)	 xPos 	 yPos 	 zPos 	 xValid 	 yValid 	 zValid 	 validreasons x-y-z 
200	 0.00	 0.00	 0.00	 0	 0	 0	 -2	 -2	 -2
300	 0.00	 0.00	 0.00	 0	 0	 0	 -2	 -2	 -2
400	 0.00	 0.00	 0.00	 1	 1	 1	 -3	 -3	 -3
500	 12.68	 -0.49	 0.61	 1	 1	 1	 -3	 -3	 -3
600	 28.38	 -0.91	 0.87	 1	 1	 1	 -3	 -3	 -3
700	 28.38	 -1.59	 0.38	 1	 1	 1	 -3	 -3	 -3
800	 25.26	 -1.68	 -1.25	 1	 1	 1	 -3	 -3	 -3
900	 23.19	 -1.91	 -1.60	 1	 1	 1	 -3	 -3	 -3
1000	 16.65	 -1.72	 -3.15	 1	 1	 1	 -3	 -3	 -3
1100	 16.65	 1.39	 -4.97	 1	 1	 1	 -3	 -3	 -3
1200	 10.71	 -0.26	 -8.30	 1	 1	 1	 -3	 -3	 -3
1300	 13.07	 -0.34	 -11.76	 1	 1	 1	 -3	 -3	 -3
1400	 -6.04	 -0.02	 -16.73	 1	 1	 1	 -3	 -3	 -3
1500	 17.22	 1.46	 -22.81	 1	 1	 1	 -3	 -3	 -3
1600	 -6.92	 -5.86	 -29.03	 1	 1	 1	 -3	 -3	 -3
1700	 17.22	 -3.98	 -34.23	 1	 1	 1	 -3	 -3	 -3
1800	 17.22	 -3.00	 -36.63	 1	 1	 1	 -3	 -3	 -3
1900	 17.22	 3.11	 -32.30	 1	 1	 1	 -3	 -3	 -3
2000	 10.64	 4.93	 -37.87	 1	 1	 1	 -3	 -3	 -3
2100	 8.40	 6.96	 -39.64	 1	 1	 1	 -3	 -3	 -3
2200	 8.40	 7.96	 -41.07	 1	 1	 1	 -3	 -3	 -3
2300	 0.55	 9.15	 -37.72	 1	 1	 1	 -3	 -3	 -3
2400	 -10.36	 10.45	 -37.07	 1	 1	 1	 -3	 -3	 -3
2500	 -3.39	 11.90	 -37.08	 1	 1	 1	 -3	 -3	 -3
2600	 -3.39	 12.44	 -37.64	 1	 1	 1	 -3	 -3	 -3
2700	 -1.56	 8.74	 -36.34	 1	 1	 1	 -3	 -3	 -3
2800	 7.12	 11.22	 -34.77	 1	 1	 1	 -3	 -3	 -3
2900	 7.12	 12.20	 -30.98	 1	 1	 1	 -3	 -3	 -3
3000	 7.12	 12.58	 -31.97	 0	 1	 1	 -2	 -3	 -3
3100	 7.12	 12.50	 -37.69	 0	 1	 1	 -2	 -3	 -3
3200	 7.12	 12.52	 -41.86	 1	 1	 1	 -3	 -3	 -3
3300	 18.18	 10.76	 -50.37	 1	 1	 1	 -3	 -3	 -3
3400	 18.18	 11.31	 -49.75	 1	 1	 1	 -3	 -3	 -3
3500	 9.28	 13.61	 -50.88	 1	 1	 1	 -3	 -3	 -3
