#Time(ms)	 Value 	 Validity 	 avgValue 	 Diff 	 Outliers 	 invalidReason 
200	 -1.00 	0 	0.00 	1.00 	0 	-2 
300	 -1.00 	0 	0.00 	1.00 	0 	-2 
400	 -1.00 	0 	0.00 	1.00 	0 	-2 
500	 -1.00 	0 	0.00 	1.00 	1 	-2 
600	 -1.00 	0 	0.00 	1.00 	2 	-2 
700	 -1.00 	0 	0.00 	1.00 	3 	-2 
800	 -1.00 	0 	0.00 	1.00 	4 	-2 
900	 -1.00 	0 	0.00 	1.00 	5 	-2 
1000	 167.27 	0 	50.18 	117.09 	5 	-2 
1100	 163.45 	0 	84.16 	79.29 	0 	-2 
1200	 165.41 	0 	108.54 	56.87 	0 	-2 
1300	 164.96 	0 	125.46 	39.50 	0 	-2 
1400	 166.47 	0 	137.77 	28.70 	0 	-2 
1500	 -1.00 	0 	137.77 	138.77 	0 	-2 
1600	 -1.00 	0 	137.77 	138.77 	0 	-2 
1700	 -1.00 	0 	137.77 	138.77 	1 	-2 
1800	 -1.00 	0 	137.77 	138.77 	2 	-2 
1900	 -1.00 	0 	137.77 	138.77 	3 	-2 
2000	 -1.00 	0 	137.77 	138.77 	4 	-2 
2100	 -1.00 	0 	137.77 	138.77 	5 	-2 
2200	 163.36 	0 	145.44 	17.92 	5 	-2 
2300	 148.94 	0 	146.49 	2.45 	0 	-2 
2400	 157.84 	0 	149.90 	7.94 	0 	-2 
2500	 151.70 	0 	150.44 	1.26 	0 	-2 
2600	 153.93 	0 	151.49 	2.44 	0 	-2 
2700	 167.54 	0 	156.30 	11.24 	0 	-2 
2800	 167.54 	0 	156.30 	11.24 	1 	-2 
2900	 151.61 	0 	154.89 	3.28 	0 	-2 
3000	 151.17 	0 	153.78 	2.61 	0 	-2 
3100	 153.75 	0 	153.77 	0.02 	0 	-2 
3200	 162.47 	0 	156.38 	6.09 	0 	-2 
3300	 169.41 	0 	160.29 	9.12 	0 	-2 
3400	 163.54 	0 	161.26 	2.28 	0 	-2 
3500	 170.57 	0 	164.06 	6.51 	0 	-2 
3600	 168.34 	0 	165.34 	3.00 	0 	-2 
3700	 163.98 	0 	164.93 	0.95 	0 	-2 
3800	 163.27 	0 	164.43 	1.16 	0 	-2 
3900	 162.74 	0 	163.93 	1.19 	0 	-2 
4000	 165.05 	0 	164.26 	0.79 	0 	-2 
4100	 165.94 	0 	164.77 	1.17 	0 	-2 
4200	 165.32 	0 	164.93 	0.39 	0 	-2 
4300	 163.45 	0 	164.49 	1.04 	0 	-2 
4400	 163.98 	0 	164.34 	0.36 	0 	-2 
4500	 162.56 	0 	163.80 	1.24 	0 	-2 
4600	 164.16 	0 	163.91 	0.25 	0 	-2 
4700	 -1.00 	0 	163.91 	164.91 	0 	-2 
4800	 -1.00 	0 	163.91 	164.91 	0 	-2 
4900	 -1.00 	0 	163.91 	164.91 	1 	-2 
5000	 -1.00 	0 	163.91 	164.91 	2 	-2 
5100	 -1.00 	0 	163.91 	164.91 	3 	-2 
5200	 -1.00 	0 	163.91 	164.91 	4 	-2 
5300	 -1.00 	0 	163.91 	164.91 	5 	-2 
5400	 163.63 	0 	163.83 	0.20 	5 	-2 
5500	 164.69 	0 	164.09 	0.60 	0 	-2 
5600	 151.08 	0 	160.18 	9.10 	0 	-2 
5700	 147.61 	0 	156.41 	8.80 	0 	-2 
5800	 155.08 	0 	156.01 	0.93 	0 	-2 
5900	 150.46 	0 	154.35 	3.89 	0 	-2 
6000	 152.59 	0 	153.82 	1.23 	0 	-2 
6100	 149.30 	0 	152.46 	3.16 	0 	-2 
6200	 163.45 	0 	155.76 	7.69 	0 	-2 
6300	 148.50 	0 	153.58 	5.08 	0 	-2 
6400	 168.34 	0 	158.01 	10.33 	0 	-2 
6500	 166.65 	0 	160.60 	6.05 	0 	-2 
6600	 165.85 	0 	162.18 	3.67 	0 	-2 
6700	 165.23 	0 	163.09 	2.14 	0 	-2 
6800	 166.83 	0 	164.21 	2.62 	0 	-2 
6900	 164.43 	1 	164.28 	0.15 	0 	-3 
7000	 164.25 	1 	164.27 	0.02 	0 	-3 
7100	 160.60 	0 	163.17 	2.57 	0 	-2 
7200	 170.03 	0 	165.23 	4.80 	0 	-2 
7300	 169.41 	0 	166.48 	2.93 	0 	-2 
7400	 164.69 	0 	165.94 	1.25 	0 	-2 
7500	 152.06 	0 	161.78 	9.72 	0 	-2 
7600	 148.68 	0 	157.85 	9.17 	0 	-2 
7700	 146.99 	0 	154.59 	7.60 	0 	-2 
7800	 149.57 	0 	153.09 	3.52 	0 	-2 
7900	 150.99 	0 	152.46 	1.47 	0 	-2 
8000	 150.46 	0 	151.86 	1.40 	0 	-2 
8100	 164.16 	0 	155.55 	8.61 	0 	-2 
8200	 164.43 	0 	158.21 	6.22 	0 	-2 
8300	 167.10 	0 	160.88 	6.22 	0 	-2 
8400	 164.52 	0 	161.97 	2.55 	0 	-2 
8500	 165.14 	0 	162.92 	2.22 	0 	-2 
8600	 166.47 	0 	163.99 	2.48 	0 	-2 
8700	 169.41 	0 	165.61 	3.80 	0 	-2 
8800	 165.50 	0 	165.58 	0.08 	0 	-2 
8900	 165.67 	0 	165.61 	0.06 	0 	-2 
9000	 163.98 	0 	165.12 	1.14 	0 	-2 
9100	 163.36 	0 	164.59 	1.23 	0 	-2 
9200	 166.74 	0 	165.24 	1.50 	0 	-2 
9300	 165.67 	0 	165.37 	0.30 	0 	-2 
9400	 170.12 	0 	166.79 	3.33 	0 	-2 
9500	 169.50 	0 	167.60 	1.90 	0 	-2 
9600	 165.14 	0 	166.87 	1.73 	0 	-2 
9700	 163.54 	0 	165.87 	2.33 	0 	-2 
9800	 163.54 	0 	165.17 	1.63 	0 	-2 
9900	 162.38 	0 	164.33 	1.95 	0 	-2 
10000	 161.94 	0 	163.61 	1.67 	0 	-2 
10100	 160.78 	0 	162.76 	1.98 	0 	-2 
