#Time(ms)	 Value 	 Validity 	 avgValue 	 Diff 	 Outliers 	 invalidReason 
200	 -1.00 	0 	0.00 	1.00 	0 	-2 
300	 -1.00 	0 	0.00 	1.00 	1 	-2 
400	 -1.00 	0 	0.00 	1.00 	2 	-2 
500	 -1.00 	0 	0.00 	1.00 	3 	-2 
600	 -1.00 	0 	0.00 	1.00 	4 	-2 
700	 -1.00 	0 	0.00 	1.00 	5 	-2 
800	 173.06 	0 	51.92 	121.14 	5 	-2 
900	 170.30 	0 	87.43 	82.87 	0 	-2 
1000	 170.12 	0 	112.24 	57.88 	0 	-2 
1100	 180.53 	0 	132.73 	47.80 	0 	-2 
1200	 180.36 	0 	147.02 	33.34 	0 	-2 
1300	 172.17 	0 	154.56 	17.61 	0 	-2 
1400	 171.81 	0 	159.74 	12.07 	0 	-2 
1500	 167.63 	0 	162.10 	5.53 	0 	-2 
1600	 181.87 	0 	168.03 	13.84 	0 	-2 
1700	 168.08 	0 	168.05 	0.03 	0 	-2 
1800	 169.41 	0 	168.46 	0.95 	0 	-2 
1900	 170.57 	0 	169.09 	1.48 	0 	-2 
2000	 188.01 	0 	174.77 	13.24 	0 	-2 
2100	 171.55 	0 	173.80 	2.25 	0 	-2 
2200	 180.98 	0 	175.96 	5.02 	0 	-2 
2300	 161.49 	0 	171.62 	10.13 	0 	-2 
2400	 177.78 	0 	173.46 	4.32 	0 	-2 
2500	 167.99 	0 	171.82 	3.83 	0 	-2 
2600	 156.24 	0 	167.15 	10.91 	0 	-2 
2700	 175.11 	0 	169.54 	5.57 	0 	-2 
2800	 175.11 	0 	169.54 	5.57 	1 	-2 
2900	 168.52 	0 	169.23 	0.71 	0 	-2 
3000	 176.62 	0 	171.45 	5.17 	0 	-2 
3100	 188.90 	0 	176.68 	12.22 	0 	-2 
3200	 178.13 	0 	177.12 	1.01 	0 	-2 
3300	 172.35 	0 	175.69 	3.34 	0 	-2 
3400	 169.32 	0 	173.78 	4.46 	0 	-2 
3500	 170.39 	0 	172.76 	2.37 	0 	-2 
3600	 168.97 	0 	171.62 	2.65 	0 	-2 
3700	 171.01 	0 	171.44 	0.43 	0 	-2 
3800	 171.01 	0 	171.44 	0.43 	1 	-2 
3900	 172.79 	0 	171.84 	0.95 	0 	-2 
4000	 178.49 	0 	173.84 	4.65 	0 	-2 
4100	 187.47 	0 	177.93 	9.54 	0 	-2 
4200	 187.92 	0 	180.93 	6.99 	0 	-2 
4300	 187.92 	0 	180.93 	6.99 	1 	-2 
4400	 176.00 	0 	179.45 	3.45 	0 	-2 
4500	 177.78 	0 	178.95 	1.17 	0 	-2 
4600	 177.24 	0 	178.44 	1.20 	0 	-2 
4700	 176.35 	0 	177.81 	1.46 	0 	-2 
4800	 176.80 	0 	177.51 	0.71 	0 	-2 
4900	 175.02 	0 	176.76 	1.74 	0 	-2 
5000	 180.00 	0 	177.73 	2.27 	0 	-2 
5100	 167.63 	0 	174.70 	7.07 	0 	-2 
5200	 179.20 	0 	176.05 	3.15 	0 	-2 
5300	 177.86 	0 	176.59 	1.27 	0 	-2 
5400	 177.86 	0 	176.59 	1.27 	1 	-2 
5500	 170.21 	0 	174.68 	4.47 	0 	-2 
5600	 167.63 	0 	172.56 	4.93 	0 	-2 
5700	 156.86 	0 	167.85 	10.99 	0 	-2 
5800	 173.06 	0 	169.42 	3.64 	0 	-2 
5900	 173.06 	0 	169.42 	3.64 	1 	-2 
6000	 157.13 	0 	165.73 	8.60 	0 	-2 
6100	 153.75 	0 	162.14 	8.39 	0 	-2 
6200	 153.04 	0 	159.41 	6.37 	0 	-2 
6300	 170.39 	0 	162.70 	7.69 	0 	-2 
6400	 175.64 	0 	166.58 	9.06 	0 	-2 
6500	 177.78 	0 	169.94 	7.84 	0 	-2 
6600	 176.53 	0 	171.92 	4.61 	0 	-2 
6700	 177.33 	0 	173.54 	3.79 	0 	-2 
6800	 177.33 	0 	173.54 	3.79 	1 	-2 
6900	 180.27 	0 	175.56 	4.71 	0 	4.71 
7000	 179.82 	1 	176.84 	2.98 	0 	-3 
7100	 172.70 	0 	175.60 	2.90 	0 	-2 
7200	 180.18 	0 	176.97 	3.21 	0 	-2 
7300	 180.44 	0 	178.01 	2.43 	0 	-2 
7400	 178.67 	0 	178.21 	0.46 	0 	-2 
7500	 176.26 	0 	177.62 	1.36 	0 	-2 
7600	 174.13 	0 	176.58 	2.45 	0 	-2 
7700	 174.13 	0 	176.58 	2.45 	1 	-2 
7800	 174.13 	0 	176.58 	2.45 	2 	-2 
7900	 171.90 	0 	175.17 	3.27 	0 	-2 
8000	 174.66 	0 	175.02 	0.36 	0 	-2 
8100	 175.64 	0 	175.21 	0.43 	0 	-2 
8200	 169.86 	0 	173.60 	3.74 	0 	-2 
8300	 169.86 	0 	173.60 	3.74 	1 	-2 
8400	 171.10 	0 	172.85 	1.75 	0 	-2 
8500	 174.30 	0 	173.29 	1.01 	0 	-2 
8600	 174.30 	0 	173.59 	0.71 	0 	-2 
8700	 178.13 	0 	174.95 	3.18 	0 	-2 
8800	 172.79 	0 	174.30 	1.51 	0 	-2 
8900	 183.47 	0 	177.05 	6.42 	0 	-2 
9000	 182.76 	0 	178.77 	3.99 	0 	-2 
9100	 176.35 	0 	178.04 	1.69 	0 	-2 
9200	 178.13 	0 	178.07 	0.06 	0 	-2 
9300	 177.69 	0 	177.95 	0.26 	0 	-2 
9400	 174.66 	0 	176.97 	2.31 	0 	-2 
9500	 176.00 	0 	176.68 	0.68 	0 	-2 
9600	 177.69 	0 	176.98 	0.71 	0 	-2 
9700	 178.49 	0 	177.43 	1.06 	0 	-2 
9800	 175.28 	0 	176.79 	1.51 	0 	-2 
9900	 177.33 	0 	176.95 	0.38 	0 	-2 
10000	 179.20 	0 	177.63 	1.57 	0 	-2 
10100	 178.67 	0 	177.94 	0.73 	0 	-2 
