#Time(ms)	 Roll 	 Pitch 	 Yaw 	 gX 	 Gy 	 gZ 
6100	 2.48	 13.93	 -146.82	 108.00	 87.00	 39.00
6200	 2.27	 12.36	 -147.14	 -11.00	 -1.00	 -10.00
6300	 2.27	 12.34	 -147.11	 88.00	 -60.00	 133.00
6400	 2.27	 12.34	 -147.11	 88.00	 -60.00	 133.00
6500	 1.42	 12.06	 -147.73	 179.00	 -334.00	 105.00
6600	 1.44	 12.04	 -147.78	 -51.00	 -108.00	 271.00
6700	 1.44	 12.04	 -147.78	 -51.00	 -108.00	 271.00
6800	 0.38	 12.39	 -151.26	 368.00	 327.00	 383.00
6900	 0.31	 12.45	 -151.43	 303.00	 -71.00	 320.00
7000	 0.31	 12.45	 -151.43	 303.00	 -71.00	 320.00
7100	 -4.89	 14.86	 -155.64	 58.00	 -274.00	 107.00
7200	 -4.98	 14.84	 -155.76	 -162.00	 112.00	 -51.00
7300	 -4.98	 14.84	 -155.76	 -162.00	 112.00	 -51.00
7400	 -2.48	 13.13	 -156.28	 -375.00	 212.00	 -282.00
7500	 -2.38	 13.07	 -156.20	 -391.00	 7.00	 -403.00
7600	 -2.38	 13.07	 -156.20	 -391.00	 7.00	 -403.00
7700	 3.76	 10.05	 -151.45	 -77.00	 521.00	 -141.00
7800	 3.89	 9.97	 -151.31	 119.00	 -64.00	 -145.00
7900	 3.89	 9.97	 -151.31	 119.00	 -64.00	 -145.00
8000	 2.95	 13.53	 -148.40	 109.00	 332.00	 -92.00
8100	 2.92	 13.63	 -148.35	 -329.00	 355.00	 -34.00
8200	 2.92	 13.63	 -148.35	 -329.00	 355.00	 -34.00
8300	 2.68	 15.23	 -147.02	 -40.00	 -13.00	 16.00
8400	 2.76	 15.34	 -146.97	 -45.00	 -13.00	 -21.00
8500	 2.76	 15.34	 -146.97	 -45.00	 -13.00	 -21.00
8600	 2.86	 16.27	 -146.38	 328.00	 -373.00	 136.00
8700	 2.80	 16.27	 -146.40	 592.00	 -459.00	 124.00
8800	 2.80	 16.27	 -146.40	 592.00	 -459.00	 124.00
8900	 -3.00	 14.32	 -147.16	 32.00	 -146.00	 113.00
9000	 -3.06	 14.36	 -147.21	 75.00	 94.00	 5.00
9100	 -3.06	 14.36	 -147.21	 75.00	 94.00	 5.00
9200	 -2.76	 13.85	 -148.21	 -266.00	 -176.00	 33.00
9300	 -2.67	 13.92	 -148.22	 -439.00	 8.00	 -164.00
9400	 -2.67	 13.92	 -148.22	 -439.00	 8.00	 -164.00
9500	 3.24	 12.72	 -148.62	 -465.00	 440.00	 -71.00
9600	 3.39	 12.66	 -148.57	 -22.00	 -11.00	 -8.00
9700	 3.39	 12.66	 -148.57	 -22.00	 -11.00	 -8.00
9800	 3.85	 12.75	 -148.39	 169.00	 120.00	 291.00
9900	 3.54	 12.85	 -148.42	 -82.00	 263.00	 286.00
10000	 3.54	 12.85	 -148.42	 -82.00	 263.00	 286.00
10100	 0.63	 16.80	 -152.75	 142.00	 1297.00	 342.00
10200	 0.51	 17.15	 -152.93	 123.00	 555.00	 355.00
10300	 0.51	 17.15	 -152.93	 123.00	 555.00	 355.00
10400	 -2.45	 22.56	 -157.03	 -229.00	 -605.00	 100.00
10500	 -2.35	 22.26	 -157.20	 -181.00	 -158.00	 -207.00
10600	 -2.35	 22.26	 -157.20	 -181.00	 -158.00	 -207.00
10700	 -0.42	 13.20	 -157.69	 18.00	 144.00	 -432.00
10800	 -0.42	 13.15	 -157.54	 26.00	 111.00	 -404.00
10900	 -0.42	 13.15	 -157.54	 26.00	 111.00	 -404.00
11000	 1.35	 12.18	 -151.04	 -140.00	 56.00	 -431.00
11100	 1.44	 12.17	 -150.79	 53.00	 -78.00	 -267.00
11200	 1.44	 12.17	 -150.79	 53.00	 -78.00	 -267.00
11300	 2.39	 11.36	 -144.97	 144.00	 221.00	 36.00
11400	 2.25	 11.22	 -144.87	 313.00	 -129.00	 95.00
11500	 2.25	 11.22	 -144.87	 313.00	 -129.00	 95.00
11600	 -1.91	 13.12	 -144.86	 -281.00	 708.00	 136.00
11700	 -2.04	 13.30	 -144.95	 -61.00	 -371.00	 144.00
11800	 -2.04	 13.30	 -144.95	 -61.00	 -371.00	 144.00
11900	 0.18	 16.05	 -147.34	 -283.00	 642.00	 68.00
12000	 0.37	 16.02	 -147.45	 -6.00	 112.00	 69.00
12100	 0.37	 16.02	 -147.45	 -6.00	 112.00	 69.00
12200	 1.57	 15.51	 -148.88	 364.00	 -655.00	 31.00
12300	 1.45	 15.46	 -148.91	 141.00	 -71.00	 -29.00
12400	 1.45	 15.46	 -148.91	 141.00	 -71.00	 -29.00
12500	 -0.12	 14.37	 -149.64	 26.00	 -294.00	 90.00
12600	 -0.18	 14.35	 -149.71	 -175.00	 -147.00	 168.00
12700	 -0.18	 14.35	 -149.71	 -175.00	 -147.00	 168.00
12800	 1.79	 14.27	 -152.41	 65.00	 -615.00	 95.00
12900	 1.86	 14.22	 -152.51	 172.00	 -184.00	 63.00
13000	 1.86	 14.22	 -152.51	 172.00	 -184.00	 63.00
13100	 0.89	 12.17	 -154.63	 51.00	 151.00	 214.00
13200	 0.81	 12.17	 -154.69	 29.00	 -294.00	 192.00
13300	 0.81	 12.17	 -154.69	 29.00	 -294.00	 192.00
13400	 0.04	 13.56	 -157.91	 -135.00	 174.00	 150.00
13500	 0.07	 13.60	 -158.01	 -169.00	 -140.00	 116.00
13600	 0.07	 13.60	 -158.01	 -169.00	 -140.00	 116.00
13700	 2.06	 12.95	 -161.05	 129.00	 -304.00	 78.00
13800	 2.09	 12.95	 -161.14	 92.00	 73.00	 -126.00
13900	 2.09	 12.95	 -161.14	 92.00	 73.00	 -126.00
14000	 1.84	 11.83	 -161.01	 40.00	 20.00	 -111.00
14100	 1.86	 11.80	 -160.91	 -379.00	 977.00	 -316.00
14200	 1.86	 11.80	 -160.91	 -379.00	 977.00	 -316.00
14300	 4.52	 15.92	 -155.81	 112.00	 -563.00	 -495.00
14400	 4.51	 15.51	 -155.58	 683.00	 2016.00	 -110.00
14500	 4.51	 15.51	 -155.58	 683.00	 2016.00	 -110.00
14600	 4.12	 12.71	 -147.34	 -477.00	 322.00	 -293.00
14700	 4.18	 13.00	 -147.09	 27.00	 222.00	 8.00
14800	 4.18	 13.00	 -147.09	 27.00	 222.00	 8.00
14900	 3.46	 13.92	 -144.90	 -14.00	 29.00	 -15.00
15000	 3.41	 13.78	 -144.92	 -2.00	 21.00	 -14.00
15100	 3.41	 13.78	 -144.92	 -2.00	 21.00	 -14.00
